serial,name,value,notes
37-13652,CC_a0,-2.577027e-04,source_file 3305-00101-00519-A_SN_37-13652_QCT_Results_CTDMO-H.log
37-13652,CC_a1,3.402947e-04,
37-13652,CC_a2,-7.066404e-06,
37-13652,CC_a3,2.728201e-07,
37-13652,CC_cpcor,-9.57E-08,
37-13652,CC_ctcor,3.25E-06,
37-13652,CC_g,-9.866894e-01,
37-13652,CC_h,1.441508e-01,
37-13652,CC_i,-1.708231e-04,
37-13652,CC_j,3.263452e-05,
37-13652,CC_p_range,5076,
37-13652,CC_pa0,-5.477931e-01,
37-13652,CC_pa1,1.623873e-02,
37-13652,CC_pa2,-7.928103e-10,
37-13652,CC_ptca0,5.246479e+005,
37-13652,CC_ptca1,-3.357308e+00,
37-13652,CC_ptca2,8.256752e-02,
37-13652,CC_ptcb0,2.516600e+001,
37-13652,CC_ptcb1,-4.00E-04,
37-13652,CC_ptcb2,0.00E+00,
37-13652,CC_ptempa0,1.962921e+02,
37-13652,CC_ptempa1,-9.822156e-02,
37-13652,CC_ptempa2,2.500368e-06,
37-13652,CC_wbotc,2.227820e-07,
