serial,name,value,notes
37-13449,CC_a0,-1.260026e-004,
37-13449,CC_a1,3.013336e-004,
37-13449,CC_a2,-3.666296e-006,
37-13449,CC_a3,1.820902e-007,
37-13449,CC_cpcor,-9.57E-08,
37-13449,CC_ctcor,3.25E-06,
37-13449,CC_g,-9.681450e-001,
37-13449,CC_h,1.294007e-001,
37-13449,CC_i,-9.337508e-005,
37-13449,CC_j,2.413704e-005,
37-13449,CC_p_range,5076,
37-13449,CC_pa0,3.572560e-001,
37-13449,CC_pa1,1.595241e-002,
37-13449,CC_pa2,-7.235832e-010,
37-13449,CC_ptca0,5.252190e+005,
37-13449,CC_ptca1,2.302643e+000,
37-13449,CC_ptca2,-5.680650e-002,
37-13449,CC_ptcb0,2.517950e+001,
37-13449,CC_ptcb1,1.00E-04,
37-13449,CC_ptcb2,0.00E+00,
37-13449,CC_ptempa0,1.570901e+002,
37-13449,CC_ptempa1,-8.778512e-002,
37-13449,CC_ptempa2,1.322181e-007,
37-13449,CC_wbotc,5.4820e-007,
