serial,name,value,notes
37-10267,CC_a0,-0.0001009934,
37-10267,CC_a1,0.0003079554,
37-10267,CC_a2,-4.593918e-06,
37-10267,CC_a3,2.033583e-07,
37-10267,CC_cpcor,-9.57e-08,
37-10267,CC_ctcor,3.25e-06,
37-10267,CC_g,-0.9812563,
37-10267,CC_h,0.1498649,
37-10267,CC_i,-0.0003896612,
37-10267,CC_j,5.13554e-05,
37-10267,CC_p_range,5076,
37-10267,CC_pa0,0.906976,
37-10267,CC_pa1,0.01609122,
37-10267,CC_pa2,-6.751461e-10,
37-10267,CC_ptca0,525618.6,
37-10267,CC_ptca1,4.214408,
37-10267,CC_ptca2,-0.075051,
37-10267,CC_ptcb0,25.55288,
37-10267,CC_ptcb1,-2.5e-05,
37-10267,CC_ptcb2,0,
37-10267,CC_ptempa0,-69.3559,
37-10267,CC_ptempa1,0.05254758,
37-10267,CC_ptempa2,-7.329387e-07,
37-10267,CC_wbotc,9.7481e-08,
