serial,name,value,notes
37-10227,CC_a0,-9.032585e-05,source_file 3305-00101-00085-A_SN_10227_QCT_Results_CTDMO-H.txt
37-10227,CC_a1,3.006125e-04,
37-10227,CC_a2,-3.910720e-06,
37-10227,CC_a3,1.885363e-07,
37-10227,CC_cpcor,-9.57E-08,
37-10227,CC_ctcor,3.25E-06,
37-10227,CC_g,-9.841017e-01,
37-10227,CC_h,1.352669e-01,
37-10227,CC_i,-1.940458e-04,
37-10227,CC_j,3.236737e-05,
37-10227,CC_p_range,5076,
37-10227,CC_pa0,2.236992e+01,
37-10227,CC_pa1,1.697381e-02,
37-10227,CC_pa2,-7.585134e-10,
37-10227,CC_ptca0,5.230848e+05,
37-10227,CC_ptca1,7.196835e+01,
37-10227,CC_ptca2,-5.440951e-01,
37-10227,CC_ptcb0,2.516938e+01,
37-10227,CC_ptcb1,4.750000e-04,
37-10227,CC_ptcb2,0.00E+00,
37-10227,CC_ptempa0,-6.887600e+01,
37-10227,CC_ptempa1,5.268922e-02,
37-10227,CC_ptempa2,-7.416024e-07,
37-10227,CC_wbotc,6.172239e-08,
