serial,name,value,notes
37-11597,CC_a0,-0.0001035037,
37-11597,CC_a1,0.0003067783,
37-11597,CC_a2,-4.48078e-06,
37-11597,CC_a3,2.023688e-07,
37-11597,CC_cpcor,-9.57e-08,
37-11597,CC_ctcor,3.25e-06,
37-11597,CC_g,-0.9873872,
37-11597,CC_h,0.1661528,
37-11597,CC_i,-0.0005093901,
37-11597,CC_j,6.686404e-05,
37-11597,CC_p_range,5076,
37-11597,CC_pa0,-0.2495939,
37-11597,CC_pa1,0.015944,
37-11597,CC_pa2,-6.519525e-10,
37-11597,CC_ptca0,524886.9,
37-11597,CC_ptca1,-3.767498,
37-11597,CC_ptca2,0.1478677,
37-11597,CC_ptcb0,25.11863,
37-11597,CC_ptcb1,0.000925,
37-11597,CC_ptcb2,0,
37-11597,CC_ptempa0,-68.84345,
37-11597,CC_ptempa1,0.04990971,
37-11597,CC_ptempa2,-1.928697e-07,
37-11597,CC_wbotc,8.1832e-07,
