serial,name,value,notes
37-12618,CC_a0,-0.0001159507,
37-12618,CC_a1,0.0003080375,
37-12618,CC_a2,-4.514137e-06,
37-12618,CC_a3,2.053899e-07,
37-12618,CC_cpcor,-9.57e-08,
37-12618,CC_ctcor,3.25e-06,
37-12618,CC_g,-0.9862051,
37-12618,CC_h,0.1484735,
37-12618,CC_i,-0.000141468,
37-12618,CC_j,3.225051e-05,
37-12618,CC_p_range,5076,
37-12618,CC_pa0,0.7078555,
37-12618,CC_pa1,0.01585589,
37-12618,CC_pa2,-6.590656e-10,
37-12618,CC_ptca0,525471.8,
37-12618,CC_ptca1,4.421009,
37-12618,CC_ptca2,-0.1116641,
37-12618,CC_ptcb0,25.27463,
37-12618,CC_ptcb1,-0.000475,
37-12618,CC_ptcb2,0,
37-12618,CC_ptempa0,-69.43566,
37-12618,CC_ptempa1,0.05289482,
37-12618,CC_ptempa2,-5.976161e-07,
37-12618,CC_wbotc,3.8779e-07,
