serial,name,value,notes
311,CC_conc_coef,"[0.0, 1.0]",default
311,CC_csv,"[2.75040e-03, 1.16893e-04, 2.37948e-06, 2.29705e02, -3.49642e-01, -5.70912e01, 4.55909e00]",
