serial,name,value,notes
517,CC_conc_coef,"[0.0, 1.0]","[offset, slope]"; source_file DOSTA-D_Optode-4831_SN_517_Multipoint_Calibration_2020-01-22.pdf
517,CC_csv,"[2.61075E-03, 1.17782E-04, 2.07297E-06, 1.70117E+02, -2.70562E-01, -4.49428E+01, 3.39244E+00]",
