serial,name,value,notes
16-7231,CC_C1,-4.642672e+003,
16-7231,CC_C2,-4.611640e-003,
16-7231,CC_C3,8.921190e-004,
16-7231,CC_D1,7.024800e-002,
16-7231,CC_D2,0.000000e+000,
16-7231,CC_T1,3.022595e+001,
16-7231,CC_T2,-1.549720e-004,
16-7231,CC_T3,2.677750e-006,
16-7231,CC_T4,1.705490e-009,
16-7231,CC_T5,0.000000e+000,
16-7231,CC_a0,1.28150600e-003,
16-7231,CC_a1,2.65689100e-004,
16-7231,CC_a2,-7.56539300e-008,
16-7231,CC_a3,1.36599100e-007,
16-7231,CC_cpcor,-9.57000000e-008,
16-7231,CC_ctcor,3.2500e-006,
16-7231,CC_g,-9.76411300e-001,
16-7231,CC_h,1.36997800e-001,
16-7231,CC_i,-3.39500800e-004,
16-7231,CC_j,4.31742600e-005,
