serial,name,value,notes
16-7231,CC_C1,-4643.12,from 7231.cal - imported by ctd_cal_parser.py
16-7231,CC_C2,-0.00461164,
16-7231,CC_C3,0.000892119,
16-7231,CC_D1,0.070248,
16-7231,CC_D2,0,
16-7231,CC_T1,30.22462,
16-7231,CC_T2,-0.000154972,
16-7231,CC_T3,2.68E-06,
16-7231,CC_T4,1.71E-09,
16-7231,CC_T5,0,
16-7231,CC_a0,0.001251716,
16-7231,CC_a1,0.000276754,
16-7231,CC_a2,-1.45E-06,
16-7231,CC_a3,1.93E-07,
16-7231,CC_cpcor,-9.57E-08,
16-7231,CC_ctcor,3.25E-06,
16-7231,CC_g,-0.9760538,
16-7231,CC_h,0.136761,
16-7231,CC_i,-0.000256253,
16-7231,CC_j,3.74E-05,
