serial,name,value,notes
16-50117,CC_C1,-4.912634e+003,from 7231.cal - imported by ctd_cal_parser.py
16-50117,CC_C2,3.649200e-002,
16-50117,CC_C3,1.013340e-003,
16-50117,CC_D1,7.179800e-002,
16-50117,CC_D2,0,
16-50117,CC_T1,3.038472e+001,
16-50117,CC_T2,-4.384230e-005,
16-50117,CC_T3,2.761040e-006,
16-50117,CC_T4,2.099010e-009,
16-50117,CC_T5,0,
16-50117,CC_a0,1.265849e-003,
16-50117,CC_a1,2.694311e-004,
16-50117,CC_a2,-5.203889e-007,
16-50117,CC_a3,1.570485e-007,
16-50117,CC_cpcor,-9.57e-08,
16-50117,CC_ctcor,3.25e-06,
16-50117,CC_g,-9.793661e-001,
16-50117,CC_h,1.527090e-001,
16-50117,CC_i,-1.577893e-004,
16-50117,CC_j,3.658086e-005,
