serial,name,value,notes
16-7248,CC_C1,9.990911e+002,
16-7248,CC_C2,-5.561020e-003,
16-7248,CC_C3,-1.302740e-004,
16-7248,CC_D1,3.038000e-002,
16-7248,CC_D2,0.000000e+000,
16-7248,CC_T1,2.770610e+001,
16-7248,CC_T2,-1.041930e-004,
16-7248,CC_T3,1.062860e-006,
16-7248,CC_T4,1.561720e-009,
16-7248,CC_T5,0.000000e+000,
16-7248,CC_a0,1.26448758e-003,
16-7248,CC_a1,2.72878242e-004,
16-7248,CC_a2,-1.08890135e-006,
16-7248,CC_a3,1.82913455e-007,
16-7248,CC_cpcor,-9.57000000e-008,
16-7248,CC_ctcor,3.2500e-006,
16-7248,CC_g,-9.78321456e-001,
16-7248,CC_h,1.51110177e-001,
16-7248,CC_i,-3.46292411e-004,
16-7248,CC_j,4.92714922e-005,
