serial,name,value,notes
16-7248,CC_C1,9.990911e+002,from 7248.cal - 4 April 2016
16-7248,CC_C2,-5.561020e-003,
16-7248,CC_C3,-1.302740e-004,
16-7248,CC_D1,3.038000e-002,
16-7248,CC_D2,0,
16-7248,CC_T1,2.770610e+001,
16-7248,CC_T2,-1.041930e-004,
16-7248,CC_T3,1.062860e-006,
16-7248,CC_T4,1.561720e-009,
16-7248,CC_T5,0,
16-7248,CC_a0,1.26321857e-003,
16-7248,CC_a1,2.73232925e-004,
16-7248,CC_a2,-1.11836964e-006,
16-7248,CC_a3,1.83530543e-007,
16-7248,CC_cpcor,-9.57e-08,
16-7248,CC_ctcor,3.25e-06,
16-7248,CC_g,-9.78901467e-001,
16-7248,CC_h,1.51340119e-001,
16-7248,CC_i,-4.10192456e-004,
16-7248,CC_j,5.35733199e-005,
