serial,name,value,notes
16-7248,CC_C1,999.0911,from 7248.cal - 4 April 2016
16-7248,CC_C2,-0.00556102,
16-7248,CC_C3,-0.000130274,
16-7248,CC_D1,0.03038,
16-7248,CC_D2,0,
16-7248,CC_T1,27.7061,
16-7248,CC_T2,-0.000104193,
16-7248,CC_T3,1.06E-06,
16-7248,CC_T4,1.56E-09,
16-7248,CC_T5,0,
16-7248,CC_a0,0.00126711,
16-7248,CC_a1,0.000271725,
16-7248,CC_a2,-9.24E-07,
16-7248,CC_a3,1.75E-07,
16-7248,CC_cpcor,-9.57E-08,
16-7248,CC_ctcor,3.25E-06,
16-7248,CC_g,-0.9783482,
16-7248,CC_h,0.1509482,
16-7248,CC_i,-0.00026306,
16-7248,CC_j,4.27E-05,
