serial,name,value,notes
16-7230,CC_C1,9.744000e+02,
16-7230,CC_C2,-5.270980e-03,
16-7230,CC_C3,-1.263390e-04,
16-7230,CC_D1,3.720800e-02,
16-7230,CC_D2,0,
16-7230,CC_T1,2.783991e+01,
16-7230,CC_T2,-8.167770e-05,
16-7230,CC_T3,1.028480e-06,
16-7230,CC_T4,1.575280e-09,
16-7230,CC_T5,0,
16-7230,CC_a0,1.25036535e-003,
16-7230,CC_a1,2.77127222e-004,
16-7230,CC_a2,-1.52632298e-006,
16-7230,CC_a3,1.96215155e-007,
16-7230,CC_cpcor,-9.57e-08,
16-7230,CC_ctcor,3.25e-06,
16-7230,CC_g,-9.92757664e-001,
16-7230,CC_h,1.38977968e-001,
16-7230,CC_i,-4.10366187e-004,
16-7230,CC_j,4.92489634e-005,
