0.009453,0.009813,0.009571,0.009722,0.009796,0.009722,0.00974,0.009883,0.009241,0.009294,0.008525,0.007836,0.00716,0.00656,0.006106,0.005661,0.005342,0.004566,0.003799,0.003681,0.002555,0.001826,0.001364,0.000518,0.0,-0.001396,-0.00149,-0.002916,-0.003695,-0.004499,-0.005428,-0.006074,-0.006907,-0.007543
0.008558,0.009017,0.009278,0.009688,0.009858,0.009263,0.009396,0.009341,0.008728,0.008316,0.008455,0.00728,0.007107,0.006211,0.005862,0.005387,0.004879,0.00463,0.003891,0.003537,0.002364,0.001691,0.001171,0.000902,0.0,-0.000516,-0.001925,-0.002583,-0.002936,-0.003561,-0.004583,-0.005551,-0.005511,-0.006863
0.00775,0.008498,0.008565,0.008757,0.008364,0.008416,0.008211,0.00815,0.007836,0.007662,0.006777,0.006546,0.006178,0.005277,0.005341,0.00466,0.004235,0.003906,0.003745,0.003205,0.002435,0.002053,0.001157,0.000641,0.0,-0.000819,-0.001864,-0.002064,-0.002667,-0.003559,-0.00484,-0.005575,-0.005947,-0.006625
0.006702,0.007358,0.007667,0.007554,0.007281,0.007339,0.007337,0.006984,0.006836,0.006418,0.006145,0.005731,0.005406,0.004449,0.004375,0.0046,0.003819,0.003313,0.003212,0.002592,0.001977,0.001837,0.001001,0.00079,0.0,-0.00053,-0.000989,-0.002097,-0.002482,-0.003409,-0.003876,-0.004532,-0.004974,-0.005644
0.005844,0.006136,0.006188,0.006488,0.006329,0.006106,0.005899,0.005812,0.005462,0.005376,0.005047,0.004399,0.004491,0.004098,0.00381,0.003351,0.003389,0.002805,0.002603,0.002393,0.001571,0.00098,0.000748,0.000374,0.0,-0.001125,-0.001595,-0.001726,-0.002553,-0.003092,-0.004231,-0.004974,-0.005097,-0.005787
0.005774,0.006149,0.005935,0.005922,0.005839,0.005648,0.005458,0.005557,0.005236,0.00483,0.004894,0.004444,0.003869,0.003662,0.00337,0.0033,0.003021,0.00244,0.002458,0.002062,0.001699,0.001633,0.001043,0.000566,0.0,-0.000645,-0.000951,-0.001744,-0.002253,-0.002714,-0.003681,-0.004236,-0.004658,-0.005254
0.00484,0.00464,0.00469,0.004756,0.004666,0.004544,0.004615,0.004407,0.004393,0.004053,0.003647,0.003412,0.00334,0.00288,0.003061,0.002748,0.00268,0.002298,0.002362,0.002003,0.001388,0.001338,0.000704,0.000619,0.0,-0.000487,-0.00115,-0.001279,-0.001879,-0.002509,-0.0031,-0.003783,-0.004185,-0.004529
0.004141,0.004073,0.004225,0.004351,0.004115,0.003904,0.003798,0.003763,0.003636,0.003519,0.003334,0.003062,0.003107,0.002724,0.002567,0.002323,0.002216,0.002261,0.001693,0.001697,0.001259,0.000892,0.000599,0.000286,0.0,-0.000567,-0.001218,-0.001706,-0.002022,-0.002449,-0.003541,-0.0039,-0.004233,-0.004609
0.003244,0.003162,0.003003,0.002915,0.003,0.003143,0.003007,0.003039,0.002884,0.002811,0.002863,0.002403,0.002344,0.001997,0.002139,0.002155,0.001947,0.001672,0.001814,0.001655,0.001171,0.001129,0.000689,0.000339,0.0,-0.000584,-0.000889,-0.001435,-0.001934,-0.002659,-0.002866,-0.003558,-0.003779,-0.004398
0.002779,0.002472,0.002701,0.00281,0.00273,0.002655,0.002822,0.002758,0.00256,0.002582,0.002491,0.002092,0.002258,0.002114,0.002053,0.001964,0.001955,0.001924,0.001657,0.0015,0.001029,0.000874,0.00068,0.000375,0.0,-0.000387,-0.000925,-0.001439,-0.001682,-0.002248,-0.00282,-0.003259,-0.003585,-0.004011
0.002249,0.00225,0.00225,0.002307,0.002264,0.002066,0.002199,0.002246,0.002321,0.002165,0.002104,0.002181,0.002017,0.001729,0.001741,0.001925,0.00187,0.001661,0.001684,0.001563,0.001155,0.001046,0.000803,0.000525,0.0,-0.000376,-0.000766,-0.000992,-0.001426,-0.001935,-0.002752,-0.003164,-0.003473,-0.003537
0.001535,0.001594,0.001639,0.001754,0.001817,0.001861,0.001946,0.001946,0.001844,0.001876,0.001788,0.00157,0.001603,0.001677,0.001547,0.001427,0.001433,0.001372,0.001333,0.001179,0.001031,0.000832,0.00039,0.000255,0.0,-0.000557,-0.000792,-0.001251,-0.001736,-0.002213,-0.002513,-0.003185,-0.003508,-0.003818
0.001302,0.001146,0.001376,0.001681,0.001607,0.001497,0.001591,0.001721,0.001531,0.001503,0.001527,0.001524,0.001512,0.001396,0.001458,0.001549,0.00142,0.001322,0.001414,0.001149,0.00071,0.000715,0.000622,0.000334,0.0,-0.000366,-0.000852,-0.001045,-0.001604,-0.001861,-0.002609,-0.002963,-0.00312,-0.003452
0.000934,0.000968,0.001009,0.00125,0.001149,0.001303,0.00136,0.001419,0.0015,0.001431,0.001438,0.001482,0.001475,0.001432,0.001356,0.001536,0.00145,0.001315,0.001431,0.001336,0.001078,0.000777,0.000559,0.00041,0.0,-0.000267,-0.000735,-0.000992,-0.0012,-0.001858,-0.002439,-0.002821,-0.003066,-0.003281
0.000663,0.000662,0.000793,0.000953,0.000977,0.000948,0.001009,0.00107,0.000978,0.001115,0.001168,0.000937,0.00113,0.00092,0.000967,0.001086,0.001199,0.001147,0.00114,0.000963,0.000787,0.00065,0.000445,0.000317,0.0,-0.000405,-0.000686,-0.00107,-0.001485,-0.001956,-0.002397,-0.002695,-0.002994,-0.003328
0.000402,0.000417,0.000569,0.000751,0.000731,0.000736,0.000828,0.000878,0.000891,0.000888,0.000947,0.000869,0.000835,0.001017,0.001098,0.001094,0.00111,0.001065,0.00113,0.001001,0.000777,0.000541,0.000292,0.000217,0.0,-0.000437,-0.00085,-0.001052,-0.001474,-0.001796,-0.002288,-0.002828,-0.002961,-0.003085
0.000316,0.000367,0.000343,0.000505,0.000517,0.000646,0.000778,0.000856,0.000841,0.000844,0.000963,0.00096,0.001125,0.000955,0.001103,0.001182,0.001113,0.001195,0.001169,0.001038,0.000889,0.00069,0.000559,0.000286,0.0,-0.000251,-0.000693,-0.000978,-0.001269,-0.001659,-0.002283,-0.002449,-0.002732,-0.002945
0.000364,0.000256,0.000388,0.000601,0.000609,0.000694,0.000767,0.000802,0.000691,0.000896,0.000805,0.000768,0.000828,0.000948,0.00103,0.001019,0.001113,0.001057,0.001068,0.001011,0.000686,0.000647,0.000347,0.000258,0.0,-0.000417,-0.000639,-0.000956,-0.001383,-0.001743,-0.002087,-0.002627,-0.002677,-0.002895
0.000531,0.000516,0.000544,0.000755,0.000702,0.000707,0.000798,0.00085,0.000861,0.000866,0.001031,0.00093,0.001089,0.001023,0.001061,0.001279,0.001277,0.00111,0.001178,0.001119,0.000856,0.000667,0.000472,0.000324,0.0,-0.000205,-0.000615,-0.000854,-0.00128,-0.001603,-0.002238,-0.002372,-0.002573,-0.002667
0.000842,0.000623,0.000628,0.000701,0.000692,0.000789,0.000853,0.000802,0.000828,0.000894,0.000897,0.000966,0.000966,0.00102,0.000992,0.001075,0.001091,0.001084,0.001071,0.0011,0.000747,0.000569,0.000351,0.000217,0.0,-0.000411,-0.000718,-0.000922,-0.001239,-0.001674,-0.002098,-0.002414,-0.002592,-0.002806
0.001098,0.000801,0.000952,0.000979,0.000893,0.000838,0.000932,0.000988,0.000853,0.000963,0.000916,0.000889,0.000977,0.000996,0.00108,0.001196,0.00116,0.001234,0.001135,0.001057,0.000721,0.000701,0.000451,0.000306,0.0,-0.000299,-0.000536,-0.000818,-0.001241,-0.001423,-0.001918,-0.00226,-0.002369,-0.002563
0.00119,0.001007,0.000966,0.001086,0.001039,0.001014,0.001068,0.001088,0.001078,0.001011,0.001037,0.001017,0.001135,0.001101,0.001203,0.001236,0.001143,0.001142,0.001126,0.000984,0.000876,0.000635,0.000455,0.000203,0.0,-0.000221,-0.000667,-0.000916,-0.001183,-0.001619,-0.002002,-0.002307,-0.002338,-0.002472
0.001968,0.001515,0.001401,0.001411,0.00131,0.001311,0.00136,0.001279,0.001178,0.001267,0.001273,0.001228,0.001217,0.001168,0.001133,0.0012,0.001359,0.001144,0.001167,0.001019,0.000778,0.000694,0.000475,0.000291,0.0,-0.000341,-0.000574,-0.000872,-0.001129,-0.001493,-0.001846,-0.00209,-0.002215,-0.00242
0.002254,0.001769,0.001718,0.001726,0.001631,0.00148,0.001459,0.001407,0.001297,0.001189,0.001163,0.001074,0.001161,0.001137,0.001249,0.001202,0.001238,0.001117,0.001116,0.001097,0.000781,0.000591,0.000346,0.000202,0.0,-0.000336,-0.00056,-0.000892,-0.001142,-0.001432,-0.001838,-0.002082,-0.002222,-0.002332
0.002824,0.002256,0.002051,0.001992,0.001879,0.001766,0.001692,0.001629,0.001543,0.001535,0.001471,0.001408,0.001457,0.001382,0.001381,0.001439,0.001326,0.001271,0.00122,0.001094,0.000867,0.000662,0.000438,0.000225,0.0,-0.000253,-0.000678,-0.000737,-0.001069,-0.001324,-0.001752,-0.001991,-0.002066,-0.002091
0.002989,0.00226,0.002155,0.00213,0.001918,0.001811,0.001791,0.001742,0.001492,0.001537,0.001436,0.001371,0.001294,0.001363,0.001186,0.001187,0.001302,0.00128,0.001197,0.001071,0.000841,0.000635,0.00047,0.000281,0.0,-0.000225,-0.000398,-0.000703,-0.000995,-0.001267,-0.001515,-0.001812,-0.001881,-0.00199
0.003144,0.002517,0.00235,0.002276,0.00204,0.001921,0.001809,0.001759,0.001603,0.001444,0.001477,0.001356,0.001347,0.001278,0.001327,0.001364,0.001283,0.001151,0.001063,0.000949,0.000657,0.000574,0.000354,0.000226,0.0,-0.000252,-0.000548,-0.000705,-0.000999,-0.001273,-0.001582,-0.001786,-0.001813,-0.001897
0.003689,0.002883,0.002555,0.002449,0.002352,0.002174,0.002062,0.001932,0.001788,0.001807,0.001629,0.001568,0.00154,0.001386,0.001376,0.001365,0.001337,0.0012,0.001163,0.001086,0.000822,0.000613,0.000427,0.000257,0.0,-0.000255,-0.000479,-0.000663,-0.000826,-0.001102,-0.001498,-0.001669,-0.001668,-0.001735
0.003829,0.002984,0.002774,0.002655,0.002351,0.002237,0.002093,0.001987,0.001756,0.001679,0.001513,0.00144,0.001359,0.001271,0.001249,0.001226,0.001216,0.00106,0.00104,0.000891,0.000758,0.000539,0.000395,0.00024,0.0,-0.00019,-0.000404,-0.000645,-0.000857,-0.001046,-0.001316,-0.001473,-0.001587,-0.001681
0.003809,0.003044,0.002803,0.002669,0.002437,0.002209,0.002129,0.00204,0.001869,0.001738,0.001712,0.001525,0.001482,0.001367,0.00136,0.001326,0.00123,0.001117,0.000986,0.000958,0.000624,0.00054,0.000359,0.000227,0.0,-0.000224,-0.000495,-0.00061,-0.000797,-0.001054,-0.001271,-0.001458,-0.001531,-0.001584
0.003929,0.003071,0.00278,0.002604,0.002457,0.002311,0.002195,0.002012,0.001857,0.001761,0.00166,0.001547,0.001516,0.00142,0.001303,0.001244,0.001184,0.001118,0.000999,0.000916,0.000759,0.00052,0.000418,0.000282,0.0,-0.000194,-0.000393,-0.000528,-0.000749,-0.000871,-0.001199,-0.001398,-0.001396,-0.001485
0.003285,0.002623,0.002506,0.002348,0.002124,0.002047,0.001877,0.00181,0.001615,0.001547,0.001395,0.001295,0.001221,0.001189,0.001114,0.001088,0.00101,0.000839,0.00082,0.000738,0.00055,0.000434,0.000241,0.000189,0.0,-0.000218,-0.000382,-0.00053,-0.000787,-0.000987,-0.001139,-0.001352,-0.001464,-0.001527
0.002684,0.002197,0.002057,0.001974,0.00182,0.001697,0.001643,0.001587,0.001508,0.001409,0.00139,0.001294,0.001324,0.001239,0.001179,0.001109,0.001066,0.000907,0.000855,0.00075,0.000608,0.000494,0.000307,0.000191,0.0,-0.00018,-0.000402,-0.000538,-0.000671,-0.000837,-0.001158,-0.001344,-0.001429,-0.00146
0.002176,0.001747,0.001715,0.001704,0.001658,0.001583,0.001539,0.00146,0.001356,0.001308,0.001222,0.001158,0.001155,0.001109,0.001028,0.001023,0.000939,0.000888,0.000826,0.000712,0.000555,0.000448,0.000351,0.000207,0.0,-0.00016,-0.00036,-0.000535,-0.000683,-0.000906,-0.001143,-0.001332,-0.00142,-0.001537
0.000212,0.000556,0.000688,0.000883,0.000947,0.000936,0.001011,0.000983,0.000903,0.000863,0.000797,0.00071,0.000653,0.000551,0.000452,0.000474,0.000442,0.00044,0.000487,0.000406,0.000292,0.000315,0.000175,0.000137,0.0,-0.000171,-0.000255,-0.000323,-0.000431,-0.000494,-0.000672,-0.000869,-0.001007,-0.001188
-0.000208,0.000191,0.000433,0.000624,0.000696,0.000794,0.000859,0.000872,0.000865,0.000853,0.000792,0.000684,0.000656,0.000558,0.0005,0.000455,0.000462,0.000432,0.00043,0.000449,0.000308,0.000313,0.00023,0.000181,0.0,-0.000134,-0.00031,-0.000301,-0.00045,-0.000566,-0.0008,-0.000967,-0.00112,-0.001246
-0.000468,4.4e-05,0.000222,0.000409,0.000517,0.000643,0.000695,0.000744,0.00073,0.000766,0.000695,0.000659,0.000604,0.000534,0.000467,0.000459,0.000424,0.00042,0.00048,0.000469,0.000405,0.000345,0.000252,0.000212,0.0,-0.000113,-0.000209,-0.00039,-0.000455,-0.000633,-0.000796,-0.000981,-0.001154,-0.001349
-0.000837,-0.00026,6.2e-05,0.000332,0.000471,0.000581,0.000705,0.000738,0.00072,0.000711,0.000649,0.000597,0.000575,0.000493,0.00042,0.000446,0.000411,0.00043,0.000443,0.000419,0.000271,0.000293,0.000179,0.00011,0.0,-0.00018,-0.000312,-0.000386,-0.000527,-0.000665,-0.000819,-0.001057,-0.001209,-0.001392
-0.001007,-0.000396,-0.00013,0.000138,0.000242,0.000387,0.000476,0.000546,0.000516,0.000556,0.000515,0.000446,0.000407,0.000376,0.000311,0.000313,0.00032,0.000331,0.000366,0.000415,0.000297,0.00029,0.000236,0.000171,0.0,-0.000152,-0.00033,-0.000404,-0.000527,-0.000657,-0.000917,-0.001124,-0.001279,-0.001469
-0.001308,-0.00064,-0.000347,-4.7e-05,0.000103,0.000253,0.000368,0.000426,0.000426,0.000457,0.000438,0.000386,0.000414,0.000346,0.000304,0.000345,0.000379,0.00037,0.000415,0.000422,0.000353,0.000283,0.000201,0.000145,0.0,-0.000192,-0.000264,-0.000403,-0.000541,-0.000687,-0.000897,-0.001123,-0.001256,-0.001474
-0.00143,-0.000771,-0.000421,-0.000158,-2.7e-05,9.1e-05,0.000166,0.000236,0.000257,0.000278,0.000283,0.000212,0.000224,0.000182,0.000159,0.000173,0.000266,0.00028,0.000324,0.00037,0.000259,0.000268,0.000176,0.000136,0.0,-0.000149,-0.000285,-0.000384,-0.000515,-0.000652,-0.000866,-0.001113,-0.001301,-0.001471
-0.001655,-0.000836,-0.000571,-0.000312,-0.000181,-3.9e-05,5.9e-05,0.000111,7.8e-05,0.000105,0.000107,7.4e-05,9.9e-05,0.000123,0.000149,0.000168,0.000219,0.000258,0.000331,0.000363,0.000296,0.000285,0.000204,0.000171,0.0,-0.000195,-0.000316,-0.000416,-0.000577,-0.000726,-0.000923,-0.00116,-0.001323,-0.001496
-0.001244,-0.000919,-0.000731,-0.000519,-0.000301,-8.3e-05,2.4e-05,0.000111,8.1e-05,0.000106,8.8e-05,5.7e-05,5.9e-05,2.8e-05,5e-06,8.2e-05,0.000169,0.000182,0.000266,0.00029,0.000229,0.000205,0.000157,0.000112,0.0,-0.000152,-0.00029,-0.000415,-0.000523,-0.00069,-0.000875,-0.00111,-0.001227,-0.001394
-0.001259,-0.000641,-0.000369,-0.000109,-0.00013,-0.00019,-0.000189,-0.000182,-0.00015,7e-06,-4e-06,-2.2e-05,-4.6e-05,-1.2e-05,-1.9e-05,5.2e-05,0.00011,0.000157,0.000245,0.00028,0.000201,0.000227,0.000187,0.000157,0.0,-0.000163,-0.000327,-0.000421,-0.000586,-0.000726,-0.00093,-0.001155,-0.001303,-0.001436
-0.001105,-0.000578,-0.000318,-0.000134,-2e-05,0.000124,0.000192,0.000241,0.000115,-0.0001,-0.000214,-9.2e-05,-6e-06,-1.2e-05,-2.4e-05,8e-05,0.000111,0.000175,0.000274,0.000298,0.000236,0.000242,0.000205,0.000136,0.0,-0.000164,-0.00029,-0.000422,-0.000579,-0.000706,-0.000899,-0.001148,-0.001257,-0.001422
-0.0011,-0.000623,-0.000363,-0.000159,-4.9e-05,1.8e-05,9.4e-05,0.000153,0.000123,0.000144,0.000186,4e-05,-0.0001,-0.000108,-0.000106,9e-06,7.4e-05,0.000147,0.000162,0.000252,0.000184,0.000203,0.000147,0.00012,0.0,-0.000139,-0.000262,-0.000368,-0.000476,-0.00062,-0.000788,-0.00101,-0.001165,-0.001319
-0.001107,-0.0007,-0.000454,-0.000259,-0.000204,-0.000111,-4e-06,0.000142,0.00022,0.0002,8.9e-05,-0.000204,-0.000164,-0.000178,-0.000134,-3.4e-05,6e-05,0.000109,0.000192,0.000259,0.00024,0.000252,0.000203,0.00017,0.0,-0.000122,-0.000279,-0.000394,-0.000501,-0.000644,-0.000873,-0.001056,-0.001159,-0.001303
-0.001136,-0.000715,-0.000383,-7.1e-05,1.6e-05,5.2e-05,5.4e-05,-4.2e-05,-0.000189,-0.000161,-0.00017,-0.00016,-0.000126,-0.000133,-8.9e-05,-4.8e-05,3.2e-05,7.4e-05,0.000147,0.000188,0.000137,0.000172,0.000135,0.000135,0.0,-0.000158,-0.000295,-0.000406,-0.000533,-0.000689,-0.000866,-0.001052,-0.001168,-0.00132
-0.00082,-0.000324,-0.000255,-0.000258,-0.000219,-0.000134,-9.9e-05,-4e-05,-4e-05,-3.5e-05,-5.7e-05,-6.2e-05,-1.6e-05,-5e-06,-2.1e-05,8.2e-05,0.000158,0.000179,0.000265,0.000298,0.000246,0.000239,0.000181,0.000129,0.0,-0.000149,-0.000283,-0.000376,-0.000501,-0.000633,-0.000826,-0.001005,-0.001168,-0.001287
-0.000898,-0.00068,-0.000478,-0.000328,-0.000247,-0.000166,-0.000147,-8.7e-05,-0.000134,-0.000125,-0.000119,-0.000103,-5.1e-05,-4.1e-05,0.0,7e-05,0.000135,0.000149,0.000272,0.000283,0.000247,0.000204,0.000193,0.000158,0.0,-0.000178,-0.00029,-0.000374,-0.000515,-0.000642,-0.000841,-0.001015,-0.001114,-0.001279
-0.00091,-0.000511,-0.000253,-0.000107,-8.8e-05,-3.9e-05,-5e-06,9e-06,4e-06,-1.8e-05,-4.2e-05,-4.6e-05,-2.8e-05,-4.2e-05,0.0,3e-05,0.000113,0.000143,0.000204,0.000235,0.000213,0.000243,0.000163,0.000113,0.0,-0.000151,-0.000271,-0.000368,-0.000513,-0.000637,-0.000825,-0.001015,-0.001127,-0.001246
-0.000987,-0.000715,-0.000576,-0.000436,-0.000353,-0.000262,-0.000225,-0.000181,-0.000205,-0.000155,-0.000134,-0.000179,-7.5e-05,-6.2e-05,-6.1e-05,4.1e-05,9.9e-05,0.000142,0.000238,0.00026,0.000193,0.00019,0.000139,0.000136,0.0,-0.000166,-0.000344,-0.000428,-0.000541,-0.000686,-0.000876,-0.001085,-0.00118,-0.001295
-0.000907,-0.000493,-0.000291,-0.00017,-0.000107,-4.1e-05,-5e-06,4.9e-05,6e-05,3.9e-05,4.4e-05,5.5e-05,7.6e-05,8.6e-05,0.000142,0.000191,0.000207,0.000202,0.000274,0.000278,0.000246,0.00021,0.00019,0.000164,0.0,-0.000161,-0.000293,-0.000367,-0.000512,-0.000656,-0.000833,-0.001013,-0.001087,-0.001242
-0.000883,-0.000584,-0.00036,-0.000187,-0.000152,-9.8e-05,-8.6e-05,-2.9e-05,-2e-06,0.0,4.1e-05,1.8e-05,5.9e-05,8e-05,7.7e-05,0.000191,0.000204,0.000226,0.000291,0.000289,0.000234,0.000259,0.000153,0.000123,0.0,-0.00013,-0.00032,-0.000391,-0.000508,-0.000703,-0.000842,-0.001026,-0.001155,-0.001228
-0.000915,-0.000608,-0.000464,-0.000328,-0.000247,-0.000119,-9.9e-05,-7.1e-05,-8.8e-05,-5.3e-05,1.5e-05,-2.9e-05,0.000105,0.000105,0.000133,0.000213,0.00023,0.000231,0.000335,0.00037,0.000267,0.000226,0.000189,0.000146,0.0,-0.000171,-0.00033,-0.000416,-0.000538,-0.000673,-0.000888,-0.001089,-0.001125,-0.00125
-0.001034,-0.000615,-0.000349,-0.000209,-0.000186,-0.000129,-9.2e-05,0.0,0.0,-7e-06,2.6e-05,8.2e-05,9.7e-05,0.00016,0.000228,0.000262,0.000296,0.000248,0.000366,0.000332,0.000254,0.000318,0.000191,0.000138,0.0,-0.000155,-0.000277,-0.000407,-0.000574,-0.000714,-0.000861,-0.001026,-0.001137,-0.001242
-0.000869,-0.000506,-0.000296,-0.00016,-0.000118,-4.8e-05,-1.1e-05,3.8e-05,5.8e-05,7.9e-05,0.000148,0.00014,0.000232,0.000243,0.000273,0.000373,0.000353,0.000345,0.000388,0.00041,0.000269,0.000275,0.000175,0.000135,0.0,-0.000154,-0.000356,-0.000388,-0.000508,-0.000699,-0.000879,-0.001088,-0.001211,-0.001253
-0.001103,-0.00076,-0.000571,-0.000419,-0.000284,-0.00018,-0.000124,-5.2e-05,-4.2e-05,5e-06,0.000107,9.6e-05,0.00023,0.000279,0.000253,0.000374,0.000379,0.000333,0.000419,0.00047,0.000347,0.000285,0.000248,0.00016,0.0,-0.000183,-0.000332,-0.000464,-0.000609,-0.00073,-0.000948,-0.00112,-0.001174,-0.001349
-0.001125,-0.00064,-0.000361,-0.000234,-0.000222,-0.000205,-0.000143,-8.3e-05,3.8e-05,4.1e-05,7.7e-05,0.000187,0.000223,0.000303,0.000326,0.000317,0.00036,0.000326,0.000362,0.0004,0.000277,0.000295,0.00012,0.000136,0.0,-0.000148,-0.000323,-0.000405,-0.000576,-0.000716,-0.000923,-0.001038,-0.001181,-0.001289
-0.001113,-0.000718,-0.000503,-0.000341,-0.000254,-0.000153,-0.000111,-4e-05,1.2e-05,8e-05,0.000188,0.000126,0.000342,0.000307,0.00035,0.000488,0.000447,0.000406,0.000478,0.000453,0.000309,0.000264,0.000205,0.000143,0.0,-0.000189,-0.000392,-0.000386,-0.000547,-0.000769,-0.000911,-0.001163,-0.001335,-0.001317
-0.001294,-0.000926,-0.000686,-0.000494,-0.000372,-0.000299,-0.000167,-7.6e-05,-4.6e-05,5.4e-05,0.000102,0.000196,0.000349,0.000427,0.000419,0.000431,0.000479,0.000416,0.000461,0.000445,0.000364,0.000256,0.000233,0.000168,0.0,-0.000217,-0.000279,-0.000458,-0.000572,-0.000718,-0.00099,-0.001162,-0.001161,-0.001378
-0.001094,-0.000555,-0.000304,-0.000147,-0.000172,-0.000126,-8.6e-05,1.3e-05,0.000102,0.000167,0.000197,0.000321,0.000292,0.000412,0.000459,0.000477,0.000436,0.000412,0.000483,0.00046,0.000289,0.000311,0.000127,9.8e-05,0.0,-0.000165,-0.00038,-0.000509,-0.000676,-0.000816,-0.001017,-0.001161,-0.001346,-0.001383
-0.000746,-0.000514,-0.000348,-0.000127,-3e-06,9.8e-05,0.000159,0.000237,0.000211,0.000307,0.000435,0.000331,0.000581,0.000593,0.000566,0.000678,0.000648,0.000595,0.000682,0.000587,0.000395,0.000307,0.000235,0.000229,0.0,-0.000189,-0.000397,-0.000418,-0.00056,-0.00076,-0.00098,-0.00121,-0.001222,-0.001342
-0.000422,-9.9e-05,9.6e-05,0.00022,0.000223,0.000238,0.000308,0.000391,0.000374,0.000419,0.000421,0.000593,0.000653,0.000734,0.000706,0.0006,0.000667,0.000534,0.000588,0.000564,0.000429,0.000278,0.000246,0.000146,0.0,-0.000218,-0.00035,-0.000502,-0.00069,-0.000798,-0.001061,-0.001181,-0.00121,-0.001391
0.000113,0.00044,0.000533,0.000643,0.000597,0.000574,0.000649,0.000608,0.000634,0.000675,0.000708,0.000702,0.000796,0.000823,0.000765,0.000767,0.000726,0.000625,0.000693,0.000552,0.000417,0.000429,0.000239,0.000163,0.0,-0.000165,-0.000334,-0.000432,-0.000626,-0.000801,-0.000913,-0.001069,-0.001263,-0.001209
0.000588,0.000539,0.00059,0.000757,0.000746,0.000742,0.000766,0.000761,0.000659,0.000688,0.000844,0.000748,0.000867,0.000849,0.000757,0.000837,0.000786,0.000679,0.000708,0.000661,0.000384,0.000305,0.000275,0.000141,0.0,-0.00025,-0.000446,-0.000481,-0.000618,-0.000791,-0.000984,-0.001233,-0.001211,-0.001363
