serial,name,value,notes
ACS-185,CC_acwo,[-1.551286, -1.370821, -1.231954, -1.121356, -1.035641, -0.96023, -0.892731, -0.82686, -0.764379, -0.705819, -0.646085, -0.588077, -0.532514, -0.477634, -0.422455, -0.369445, -0.317502, -0.266995, -0.217144, -0.168005, -0.11989, -0.073451, -0.028304, 0.014781, 0.055935, 0.095462, 0.13401, 0.173429, 0.212521, 0.250641, 0.287647, 0.3234, 0.357926, 0.391182, 0.423367, 0.454696, 0.485119, 0.513968, 0.540244, 0.563376, 0.582178, 0.596158, 0.600434, 0.604096, 0.601598, 0.597563, 0.599737, 0.611296, 0.629063, 0.648811, 0.668545, 0.687813, 0.706566, 0.724496, 0.740543, 0.75408, 0.763444, 0.768962, 0.773854, 0.781881, 0.793098, 0.804141, 0.812622, 0.816109, 0.811912, 0.798034, 0.771884, 0.731019, 0.672482, 0.591045, 0.482297, 0.341427, 0.163595, -0.053258, -0.303179, -0.562341], Source file: OPTAA-D_AC-S_SN_185_Calibration_Files_2017-03-07.zip > acs185.dev
ACS-185,CC_awlngth,[400.0, 403.5, 407.1, 410.3, 414.1, 417.4, 421.9, 426.0, 430.1, 434.0, 438.0, 442.3, 446.7, 451.3, 455.7, 460.1, 464.5, 468.9, 474.0, 478.5, 483.4, 488.0, 492.5, 496.8, 501.5, 506.4, 511.1, 516.3, 521.0, 525.8, 530.3, 534.8, 539.4, 544.0, 548.5, 553.4, 557.9, 562.7, 567.1, 571.7, 575.8, 579.8, 583.4, 587.5, 592.0, 596.7, 601.1, 606.0, 610.5, 615.5, 620.0, 624.7, 628.9, 633.5, 637.8, 642.6, 647.3, 651.7, 656.7, 661.3, 665.9, 670.6, 675.2, 679.4, 684.0, 688.2, 692.4, 697.0, 700.8, 705.0, 709.4, 713.4, 717.4, 721.9, 725.7, 730.2],
ACS-185,CC_ccwo,[-1.553382, -1.463257, -1.366734, -1.269128, -1.182352, -1.101406, -1.024801, -0.949637, -0.879865, -0.811195, -0.745303, -0.683555, -0.625619, -0.570669, -0.520238, -0.472999, -0.427785, -0.381261, -0.337534, -0.29788, -0.259826, -0.220607, -0.184894, -0.150478, -0.118089, -0.087751, -0.061086, -0.033559, -0.007387, 0.018623, 0.043148, 0.065964, 0.090127, 0.112415, 0.134038, 0.15702, 0.176859, 0.195564, 0.210868, 0.22389, 0.232738, 0.236851, 0.241117, 0.232366, 0.217028, 0.205735, 0.202619, 0.207999, 0.21906, 0.230134, 0.241323, 0.252675, 0.258481, 0.26952, 0.275021, 0.277997, 0.276746, 0.272275, 0.27047, 0.273459, 0.278324, 0.282511, 0.281326, 0.273927, 0.257352, 0.229171, 0.187118, 0.131265, 0.053314, -0.051497, -0.185653, -0.356403, -0.567659, -0.817949, -1.087537, -1.335742],
ACS-185,CC_cwlngth,[399.8, 403.5, 406.9, 410.5, 413.9, 418.0, 421.9, 426.3, 430.4, 434.5, 438.2, 442.3, 447.1, 451.8, 456.4, 460.4, 465.2, 469.6, 474.8, 479.4, 484.5, 488.7, 493.5, 497.9, 502.8, 507.4, 512.6, 517.3, 522.5, 526.8, 531.7, 536.1, 540.9, 545.2, 550.4, 555.0, 559.8, 564.2, 569.0, 573.2, 577.3, 581.4, 586.1, 590.3, 595.2, 599.8, 604.5, 609.3, 614.2, 618.7, 623.4, 628.0, 632.4, 637.2, 641.8, 646.5, 651.1, 655.9, 660.5, 665.4, 669.8, 674.7, 679.1, 683.5, 687.9, 692.3, 696.5, 700.8, 705.0, 709.4, 713.6, 717.7, 721.9, 726.0, 730.4, 734.2],
ACS-185,CC_taarray,SheetRef:CC_taarray,
ACS-185,CC_tbins,[0.618804, 1.411094, 2.461061, 3.478, 4.481795, 5.515152, 6.490294, 7.458485, 8.484167, 9.520769, 10.495667, 11.4745, 12.494444, 13.488125, 14.48125, 15.485333, 16.491429, 17.494286, 18.489167, 19.460833, 20.444545, 21.480833, 22.489, 23.475455, 24.509, 25.504545, 26.492308, 27.48, 28.488333, 29.483077, 30.504167, 31.483333, 32.509167, 33.5075, 34.506667],
ACS-185,CC_tcal,18.9,
ACS-185,CC_tcarray,SheetRef:CC_tcarray,
