serial,name,value,notes
ACS-123,CC_acwo,[0.650802, 0.796644, 0.880207, 0.919996, 0.931573, 0.93168, 0.927995, 0.923357, 0.917444, 0.918283, 0.916905, 0.918393, 0.9227, 0.929006, 0.936798, 0.946069, 0.95619, 0.968351, 0.980732, 0.993702, 1.006847, 1.019953, 1.032407, 1.044606, 1.057949, 1.072651, 1.088803, 1.105764, 1.122303, 1.138319, 1.153793, 1.168748, 1.183804, 1.199125, 1.213413, 1.226468, 1.237381, 1.244939, 1.248397, 1.247374, 1.241589, 1.227167, 1.21399, 1.201972, 1.195833, 1.198046, 1.205821, 1.215661, 1.225867, 1.235636, 1.244943, 1.253215, 1.259772, 1.263787, 1.264733, 1.263592, 1.261665, 1.261586, 1.264012, 1.26745, 1.268935, 1.266358, 1.257933, 1.243088, 1.219814, 1.186815, 1.143151, 1.08709, 1.016948, 0.931045, 0.827105, 0.703457, 0.560447, 0.400004, 0.227896, 0.050958, -0.125443, -0.291037, -0.436517, -0.553271, -0.639955, -0.699957, -0.739546, -0.780341], Source file: OPTAA-D_AC-S_SN_123_Calibration_Files_2016-09-29.zip > acs123.dev
ACS-123,CC_awlngth,[400.7, 405.0, 409.1, 413.2, 417.3, 421.9, 426.7, 431.3, 434.8, 439.1, 444.0, 448.8, 453.9, 458.2, 462.7, 467.5, 472.4, 477.5, 482.5, 487.3, 491.8, 496.3, 501.0, 506.1, 511.4, 516.8, 522.0, 526.6, 531.5, 536.1, 540.6, 545.6, 550.5, 555.5, 560.4, 565.2, 569.8, 574.1, 578.1, 582.0, 586.1, 590.3, 594.7, 599.2, 603.8, 608.8, 613.7, 617.9, 622.4, 626.7, 631.0, 635.4, 639.5, 643.8, 648.3, 652.7, 657.2, 661.6, 665.9, 670.3, 674.4, 678.5, 682.7, 686.3, 690.0, 693.7, 696.8, 700.4, 704.1, 707.3, 710.2, 713.6, 716.9, 720.1, 723.3, 726.7, 729.2, 732.3, 734.6, 737.5, 739.9, 742.3, 744.6, 746.5],
ACS-123,CC_ccwo,[-0.632758, -0.480431, -0.341103, -0.220712, -0.114795, -0.02261, 0.062125, 0.138049, 0.21795, 0.264366, 0.321308, 0.379125, 0.423869, 0.465064, 0.50318, 0.539809, 0.574655, 0.605461, 0.634083, 0.661831, 0.687489, 0.711972, 0.734343, 0.754739, 0.772864, 0.790601, 0.806807, 0.822176, 0.836389, 0.849046, 0.862282, 0.875865, 0.888908, 0.897953, 0.910805, 0.920022, 0.92723, 0.931141, 0.931727, 0.928325, 0.919852, 0.91096, 0.89317, 0.873916, 0.85776, 0.848815, 0.847653, 0.850428, 0.853685, 0.855895, 0.858071, 0.859691, 0.860176, 0.858317, 0.854106, 0.847099, 0.838457, 0.830242, 0.824964, 0.822815, 0.821062, 0.816982, 0.801828, 0.803932, 0.7709, 0.742822, 0.703965, 0.654058, 0.592554, 0.515248, 0.422369, 0.312367, 0.181766, 0.032346, -0.132754, -0.308596, -0.489144, -0.665767, -0.832773, -0.976874, -1.092461, -1.17809, -1.23715, -1.276185],
ACS-123,CC_cwlngth,[400.7, 404.6, 408.5, 412.6, 416.7, 421.5, 426.0, 430.4, 434.7, 438.7, 443.3, 448.3, 453.2, 457.4, 461.8, 466.6, 471.3, 476.4, 481.7, 486.4, 490.9, 495.5, 500.0, 504.8, 510.1, 515.4, 520.4, 525.4, 530.1, 534.4, 539.4, 544.0, 548.5, 553.6, 558.7, 563.3, 568.3, 572.5, 576.6, 580.7, 584.6, 588.8, 592.7, 597.1, 601.9, 606.6, 611.5, 615.9, 620.4, 624.7, 629.0, 633.2, 637.5, 641.5, 646.0, 650.2, 654.7, 659.1, 663.6, 667.7, 672.1, 676.2, 680.1, 683.8, 687.4, 691.1, 694.7, 698.1, 701.7, 704.7, 708.1, 711.5, 714.7, 717.9, 721.1, 724.3, 726.8, 730.0, 732.7, 735.4, 738.0, 740.4, 742.7, 745.1],
ACS-123,CC_taarray,SheetRef:CC_taarray,
ACS-123,CC_tbins,[0.290671, 1.434526, 2.45717, 3.477105, 4.500345, 5.509167, 6.485, 7.461111, 8.483125, 9.487143, 10.471429, 11.49, 12.491429, 13.616452, 14.492449, 15.490889, 16.491364, 17.502558, 18.495333, 19.486136, 20.482381, 21.486, 22.489756, 23.497949, 24.5, 25.501842, 26.478113, 27.472449, 28.47881, 29.5, 30.499714, 31.483939, 32.482258, 33.493333, 34.494483, 35.0],
ACS-123,CC_tcal,20.4,
ACS-123,CC_tcarray,SheetRef:CC_tcarray,
