serial,name,value,notes
ACS-242,CC_acwo,[-2.023334, -1.809809, -1.576657, -1.403218, -1.275743, -1.178273, -1.099515, -1.026844, -0.960249, -0.896647, -0.834993, -0.774707, -0.718376, -0.66204, -0.604647, -0.549206, -0.494962, -0.443219, -0.389577, -0.339584, -0.290089, -0.241305, -0.194839, -0.151567, -0.108037, -0.067236, -0.028154, 0.011284, 0.050582, 0.090635, 0.129954, 0.166747, 0.203499, 0.237377, 0.27095, 0.303703, 0.335923, 0.364992, 0.392741, 0.416685, 0.436522, 0.450706, 0.460003, 0.464393, 0.461241, 0.456825, 0.459607, 0.47326, 0.492937, 0.514807, 0.536207, 0.557355, 0.577319, 0.596191, 0.613481, 0.626785, 0.634772, 0.639939, 0.645871, 0.655571, 0.667546, 0.678014, 0.684207, 0.683814, 0.673815, 0.653472, 0.620172, 0.571698, 0.503747, 0.413001, 0.29151, 0.138297, -0.051484, -0.284003, -0.547571, -0.80961], Source file: OPTAA-D_AC-S_SN_242_Calibration_Files_2018-05-18.zip > acs242.dev
ACS-242,CC_awlngth,[399.6, 403.0, 406.6, 409.8, 413.5, 417.3, 421.4, 425.4, 429.7, 433.6, 437.7, 442.1, 446.3, 450.9, 455.7, 460.1, 464.1, 469.1, 473.6, 478.9, 483.6, 488.1, 492.7, 497.2, 501.7, 506.8, 511.4, 517.0, 521.8, 526.5, 531.0, 535.8, 540.3, 545.2, 549.7, 554.8, 559.6, 564.5, 569.0, 573.2, 577.8, 581.9, 585.6, 589.8, 594.9, 599.4, 604.6, 609.2, 614.7, 619.0, 623.7, 628.2, 632.9, 637.5, 642.0, 646.6, 651.6, 656.0, 661.1, 665.5, 670.3, 674.5, 679.0, 683.7, 687.9, 691.8, 696.2, 699.9, 704.4, 708.6, 712.6, 716.6, 720.8, 724.9, 729.2, 733.1],
ACS-242,CC_ccwo,[-0.447204, -0.341187, -0.250505, -0.13757, -0.043723, 0.041584, 0.126895, 0.196631, 0.274012, 0.337618, 0.39112, 0.447892, 0.507702, 0.554176, 0.593035, 0.636138, 0.671495, 0.710312, 0.737379, 0.776853, 0.798366, 0.83071, 0.857154, 0.885025, 0.903946, 0.925653, 0.941982, 0.965626, 0.980008, 0.990655, 1.005728, 1.022157, 1.026778, 1.044503, 1.052179, 1.064897, 1.075149, 1.087701, 1.093436, 1.099621, 1.100871, 1.097944, 1.092832, 1.075307, 1.053807, 1.031786, 1.004016, 0.995362, 0.997089, 0.998152, 1.002281, 1.001407, 1.005179, 1.00829, 1.004963, 1.004605, 0.998494, 0.988002, 0.974421, 0.96524, 0.959766, 0.958314, 0.955565, 0.946743, 0.93417, 0.910953, 0.875937, 0.830176, 0.766901, 0.686771, 0.577981, 0.439325, 0.27317, 0.06765, -0.178734, -0.45306],
ACS-242,CC_cwlngth,[400.3, 404.1, 407.6, 411.2, 414.2, 418.2, 422.1, 426.7, 430.6, 434.5, 438.2, 442.6, 447.0, 452.0, 456.2, 460.1, 464.7, 469.1, 474.0, 478.9, 483.6, 488.3, 492.8, 497.0, 501.5, 506.8, 511.3, 516.6, 521.1, 526.1, 530.6, 535.3, 539.7, 544.5, 549.2, 554.1, 558.9, 563.5, 568.1, 572.7, 576.8, 581.2, 584.6, 588.8, 593.2, 598.2, 603.1, 607.7, 612.3, 617.7, 622.0, 626.5, 631.0, 635.5, 640.2, 645.0, 649.6, 654.4, 658.8, 663.4, 668.0, 672.3, 676.8, 681.2, 685.6, 689.5, 693.9, 697.8, 701.8, 706.0, 710.0, 714.2, 718.2, 722.1, 726.2, 730.3],
ACS-242,CC_taarray,SheetRef:CC_taarray,
ACS-242,CC_tbins,[0.52246, 1.422685, 2.391707, 3.481509, 4.50186, 5.57194, 6.468354, 7.473768, 8.490517, 9.4954, 10.500435, 11.4735, 12.487436, 13.493714, 14.492286, 15.501429, 16.501837, 17.5084, 18.493043, 19.477907, 20.472927, 21.497073, 22.502162, 23.527727, 24.485316, 25.484118, 26.481186, 27.475455, 28.493148, 29.478519, 30.479375, 31.483478, 32.486047, 33.489024, 34.494186, 35.0],
ACS-242,CC_tcal,22.1,
ACS-242,CC_tcarray,SheetRef:CC_tcarray,
