serial,name,value,notes
ACS-153,CC_tcal,21.9,date in filename comes from 'offsets saved' date within factory devfile
ACS-153,CC_awlngth,"[400.3, 403.7, 407.1, 410.3, 413.4, 416.7, 420.6, 424.4, 428.5, 432.0, 435.5, 438.9, 443.0, 447.2, 451.5, 455.5, 459.6, 463.6, 467.6, 472.0, 476.4, 481.1, 485.3, 489.5, 493.4, 497.4, 501.5, 505.9, 510.6, 514.9, 519.4, 523.9, 527.9, 531.8, 536.0, 540.3, 544.2, 548.8, 552.9, 557.4, 561.6, 565.9, 569.6, 573.7, 577.5, 581.2, 583.7, 587.4, 591.5, 595.5, 600.3, 604.3, 609.2, 613.3, 617.9, 622.2, 626.7, 630.4, 635.0, 639.0, 643.3, 647.4, 652.1, 656.5, 660.9, 665.2, 669.8, 674.0, 678.3, 681.9, 686.3, 690.0, 693.9, 697.5, 701.3, 704.9, 708.6, 712.3, 716.0, 719.5, 723.2, 726.7, 730.4, 733.5, 736.9]",
ACS-153,CC_acwo,"[-0.739291, -0.600361, -0.480234, -0.374199, -0.272455, -0.186446, -0.117184, -0.049637, 0.016073, 0.079981, 0.139820, 0.196357, 0.251845, 0.304248, 0.354223, 0.404247, 0.451926, 0.499398, 0.543357, 0.586395, 0.628639, 0.669327, 0.708590, 0.746451, 0.782655, 0.816546, 0.848932, 0.879402, 0.908532, 0.937080, 0.965829, 0.994182, 1.021908, 1.049337, 1.075839, 1.101611, 1.125960, 1.149144, 1.171483, 1.193157, 1.214137, 1.233421, 1.250719, 1.265958, 1.278385, 1.287224, 1.305141, 1.306880, 1.303856, 1.296864, 1.288282, 1.282784, 1.283799, 1.291383, 1.302558, 1.314615, 1.326536, 1.337916, 1.348763, 1.358019, 1.365541, 1.370160, 1.371938, 1.371567, 1.370392, 1.370899, 1.373893, 1.376551, 1.376694, 1.372253, 1.361235, 1.342046, 1.312865, 1.271685, 1.217014, 1.146419, 1.057765, 0.948152, 0.814802, 0.655723, 0.473322, 0.272432, 0.061812, -0.144860, -0.328401]",
ACS-153,CC_cwlngth,"[400.0, 403.0, 406.6, 409.6, 413.0, 416.4, 419.8, 424.2, 427.8, 431.6, 434.8, 438.7, 442.4, 446.5, 450.9, 455.0, 458.9, 462.7, 466.6, 471.0, 475.4, 480.4, 484.6, 488.8, 492.7, 496.7, 500.5, 505.2, 509.4, 514.0, 518.5, 523.2, 526.8, 531.1, 535.1, 539.4, 543.3, 547.8, 552.1, 556.5, 560.8, 564.9, 569.0, 572.9, 576.6, 580.2, 584.4, 588.1, 592.2, 596.4, 600.6, 605.1, 609.7, 614.4, 618.5, 622.9, 626.9, 631.4, 635.4, 639.7, 643.8, 648.3, 652.7, 657.2, 661.4, 666.0, 670.3, 674.5, 678.8, 682.8, 686.6, 690.3, 694.2, 697.8, 701.5, 705.0, 709.1, 712.4, 715.8, 719.7, 723.2, 726.7, 730.2, 734.0, 736.7]",
ACS-153,CC_ccwo,"[0.372085, 0.433518, 0.485263, 0.520538, 0.543631, 0.591033, 0.606498, 0.618443, 0.635106, 0.652651, 0.665976, 0.678317, 0.691915, 0.703332, 0.716633, 0.725684, 0.740601, 0.740034, 0.747874, 0.760486, 0.768519, 0.778102, 0.787444, 0.793695, 0.802467, 0.808789, 0.813050, 0.817807, 0.822924, 0.826470, 0.830220, 0.835620, 0.838264, 0.841712, 0.845603, 0.849771, 0.854773, 0.858642, 0.865386, 0.870820, 0.874423, 0.877828, 0.879374, 0.880960, 0.879487, 0.873890, 0.875111, 0.862050, 0.844254, 0.823231, 0.799861, 0.782399, 0.772822, 0.769942, 0.768635, 0.768073, 0.769420, 0.769892, 0.766896, 0.766246, 0.761399, 0.755664, 0.747755, 0.734083, 0.724454, 0.717153, 0.710667, 0.706176, 0.697016, 0.683279, 0.663438, 0.633773, 0.594793, 0.543447, 0.478739, 0.398878, 0.298321, 0.178984, 0.036927, -0.136643, -0.330145, -0.538035, -0.754485, -0.962016, -1.138606]",
ACS-153,CC_tbins,"[1.840920, 2.391977, 3.441389, 4.502069, 5.521667, 6.494231, 7.489583, 8.466250, 9.474400, 10.496400, 11.490400, 12.507600, 13.506800, 14.510417, 15.503462, 16.494615, 17.504400, 18.493750, 19.492000, 20.497407, 21.504800, 22.496000, 23.482000, 24.492692, 25.470769, 26.500000, 27.485200, 28.483462, 29.482692, 30.487143, 31.494231, 32.491852, 33.494815, 34.503000]",
ACS-153,CC_taarray,SheetRef:CC_taarray,
ACS-153,CC_tcarray,SheetRef:CC_tcarray,
