serial,name,value,notes
ACS-151,CC_acwo,[-0.170919, -0.060697, 0.029613, 0.106905, 0.176238, 0.241555, 0.299858, 0.355163, 0.406812, 0.457501, 0.5071, 0.554052, 0.598274, 0.642934, 0.686118, 0.728365, 0.76927, 0.807564, 0.845417, 0.881932, 0.917958, 0.952925, 0.985344, 1.016587, 1.046196, 1.073974, 1.10055, 1.127123, 1.153458, 1.179732, 1.205654, 1.230627, 1.25505, 1.278159, 1.300088, 1.321359, 1.342237, 1.362265, 1.380956, 1.398143, 1.413245, 1.425412, 1.434304, 1.439361, 1.437269, 1.434359, 1.426835, 1.416264, 1.407423, 1.404736, 1.409247, 1.418266, 1.428883, 1.439526, 1.450298, 1.460854, 1.469635, 1.4771, 1.482302, 1.484487, 1.483884, 1.482069, 1.48142, 1.483405, 1.486266, 1.487707, 1.485812, 1.478087, 1.4625, 1.437228, 1.401416, 1.352188, 1.286602, 1.201648, 1.09327, 0.955643, 0.787959, 0.591685, 0.370688, 0.138415], Source file: OPTAA-D_AC-S_SN_151_Calibration_Files_2017-02-08.zip > acs151.dev
ACS-151,CC_awlngth,[398.9, 402.8, 406.4, 409.6, 413.2, 417.1, 421.0, 425.1, 429.4, 433.3, 437.1, 441.2, 445.3, 450.0, 454.5, 459.0, 462.7, 467.3, 471.9, 476.6, 481.3, 486.0, 490.0, 494.2, 498.6, 502.9, 507.8, 512.3, 517.3, 521.8, 526.1, 530.4, 534.6, 538.5, 543.0, 547.5, 551.9, 556.4, 560.6, 564.7, 568.8, 572.7, 576.4, 580.2, 583.9, 588.0, 591.8, 596.4, 600.6, 605.3, 609.5, 614.2, 618.5, 622.7, 627.0, 631.0, 635.3, 639.7, 643.8, 648.3, 652.9, 657.3, 661.8, 666.2, 670.5, 674.7, 678.9, 683.2, 687.1, 691.0, 695.0, 698.9, 702.9, 706.8, 710.5, 714.4, 718.4, 722.1, 726.0, 729.7],
ACS-151,CC_ccwo,[-0.098022, -0.005279, 0.0703, 0.144882, 0.199821, 0.26352, 0.322515, 0.358948, 0.402446, 0.44055, 0.480897, 0.518936, 0.557061, 0.586303, 0.611693, 0.64404, 0.66318, 0.690832, 0.711789, 0.733126, 0.755084, 0.773453, 0.792214, 0.806999, 0.822036, 0.836897, 0.848593, 0.860673, 0.873055, 0.883474, 0.895707, 0.906469, 0.916, 0.925075, 0.935866, 0.945874, 0.957079, 0.964849, 0.973616, 0.981388, 0.986091, 0.989508, 0.988122, 0.984558, 0.965465, 0.952989, 0.936798, 0.915697, 0.897277, 0.887087, 0.884155, 0.886823, 0.888089, 0.891638, 0.89643, 0.895186, 0.89627, 0.896946, 0.896337, 0.891169, 0.881752, 0.872118, 0.866266, 0.863025, 0.858218, 0.85435, 0.844502, 0.833022, 0.810409, 0.777298, 0.734041, 0.679236, 0.608123, 0.516948, 0.401887, 0.260804, 0.081404, -0.119942, -0.340102, -0.58162],
ACS-151,CC_cwlngth,[399.8, 403.7, 407.1, 410.5, 414.1, 418.0, 422.1, 426.1, 430.2, 434.0, 437.9, 442.1, 446.5, 451.1, 455.5, 459.7, 463.8, 468.2, 472.7, 477.5, 482.2, 486.7, 490.9, 495.1, 499.5, 504.0, 508.5, 513.5, 518.2, 522.7, 527.0, 531.1, 535.3, 539.6, 543.9, 548.1, 552.8, 557.0, 561.3, 565.4, 569.5, 573.4, 577.1, 580.8, 584.4, 588.6, 592.5, 597.1, 601.4, 605.6, 610.0, 614.3, 619.0, 623.2, 627.5, 631.5, 635.8, 639.8, 644.3, 648.6, 653.0, 657.7, 662.4, 666.5, 670.9, 675.2, 679.4, 683.3, 687.6, 691.5, 695.4, 699.1, 703.1, 707.0, 710.7, 714.5, 718.5, 722.4, 726.2, 730.2],
ACS-151,CC_taarray,SheetRef:CC_taarray,
ACS-151,CC_tbins,[1.395191, 2.454602, 3.466044, 4.489687, 5.49, 6.4764, 7.502857, 8.478333, 9.482121, 10.490385, 11.489091, 12.5065, 13.518824, 14.5435, 15.486522, 16.497273, 17.513333, 18.5235, 19.5115, 20.4955, 21.476, 22.483333, 23.510476, 24.493333, 25.484118, 26.477647, 27.479412, 28.490588, 29.488824, 30.505556, 31.482, 32.481053, 33.476667, 34.498421],
ACS-151,CC_tcal,18.8,
ACS-151,CC_tcarray,SheetRef:CC_tcarray,
