serial,name,value,notes
426,CC_cal_temp,20.00,date in filename comes from latest caldate within calfile SNA0426I.cal
426,CC_di,"[15.25000000, 15.75000000, 18.83333333, 19.70833333, 21.83333333, 22.87500000, 22.50000000, 24.50000000, 23.79166667, 27.04166667, 44.87500000, 111.70833333, 349.04166667, 1026.75000000, 2527.08333333, 5174.33333333, 8683.66666667, 12302.79166667, 15263.20833333, 17258.83333333, 18375.00000000, 18920.16666667, 19194.91666667, 19412.12500000, 19733.33333333, 20260.29166667, 21036.12500000, 22118.58333333, 23531.25000000, 25309.83333333, 27470.58333333, 30034.58333333, 32920.62500000, 36117.41666667, 39461.00000000, 42767.04166667, 45889.70833333, 48502.08333333, 50393.00000000, 51435.95833333, 51507.00000000, 50716.75000000, 49251.79166667, 47339.87500000, 45260.25000000, 43228.00000000, 41368.87500000, 39825.70833333, 38579.16666667, 37712.08333333, 37193.58333333, 37041.87500000, 37160.12500000, 37614.66666667, 38355.20833333, 39363.83333333, 40594.08333333, 42052.16666667, 43673.95833333, 45467.00000000, 47362.70833333, 49263.45833333, 51135.20833333, 52881.00000000, 54314.70833333, 55388.00000000, 56026.29166667, 56046.12500000, 55517.95833333, 54445.04166667, 52866.12500000, 50939.08333333, 48742.66666667, 46464.79166667, 44206.45833333, 42012.70833333, 39980.08333333, 38142.50000000, 36502.33333333, 35084.20833333, 33841.79166667, 32754.29166667, 31886.25000000, 31194.87500000, 30642.95833333, 30278.87500000, 30060.25000000, 29979.20833333, 30064.95833333, 30301.33333333, 30667.87500000, 31172.62500000, 31809.66666667, 32537.37500000, 33400.33333333, 34320.75000000, 35273.00000000, 36215.25000000, 37132.12500000, 37968.16666667, 38632.62500000, 39062.16666667, 39278.08333333, 39184.58333333, 38791.75000000, 38116.00000000, 37225.12500000, 36130.00000000, 34889.37500000, 33579.91666667, 32242.75000000, 30945.79166667, 29732.58333333, 28584.33333333, 27535.58333333, 26611.37500000, 25796.70833333, 25094.66666667, 24506.79166667, 24018.25000000, 23652.04166667, 23380.00000000, 23212.75000000, 23160.41666667, 23206.00000000, 23334.08333333, 23567.50000000, 23890.62500000, 24304.50000000, 24820.16666667, 25389.25000000, 26038.50000000, 26758.79166667, 27521.95833333, 28356.58333333, 29256.91666667, 30169.91666667, 31128.16666667, 32088.91666667, 33059.41666667, 34016.37500000, 34957.00000000, 35817.87500000, 36623.29166667, 37326.83333333, 37925.41666667, 38400.33333333, 38756.91666667, 38937.04166667, 38983.20833333, 38907.54166667, 38672.08333333, 38311.00000000, 37868.16666667, 37277.87500000, 36619.66666667, 35864.91666667, 35043.41666667, 34218.58333333, 33368.33333333, 32487.95833333, 31652.25000000, 30831.66666667, 30027.45833333, 29279.12500000, 28582.41666667, 27868.62500000, 27204.95833333, 26537.87500000, 25885.45833333, 25266.58333333, 24648.41666667, 24029.08333333, 23454.83333333, 22922.95833333, 22444.66666667, 22035.37500000, 21667.54166667, 21344.29166667, 21095.50000000, 20878.79166667, 20734.54166667, 20646.33333333, 20574.50000000, 20521.25000000, 20503.62500000, 20482.91666667, 20481.04166667, 20479.33333333, 20475.41666667, 20474.62500000, 20443.20833333, 20392.79166667, 20372.45833333, 20370.16666667, 20366.45833333, 20384.58333333, 20392.29166667, 20406.75000000, 20423.50000000, 20446.50000000, 20486.37500000, 20548.79166667, 20599.41666667, 20641.95833333, 20686.70833333, 20712.41666667, 20729.62500000, 20734.12500000, 20732.54166667, 20689.91666667, 20646.12500000, 20551.54166667, 20429.87500000, 20293.16666667, 20111.75000000, 19925.75000000, 19700.04166667, 19459.83333333, 19211.29166667, 18955.45833333, 18705.66666667, 18450.62500000, 18131.79166667, 17729.75000000, 17307.58333333, 16871.37500000, 16468.00000000, 16118.50000000, 15794.33333333, 15486.04166667, 15216.75000000, 14979.37500000, 14744.54166667, 14533.58333333, 14370.41666667, 14276.12500000, 14167.25000000, 13967.04166667, 13681.91666667, 13417.62500000, 13190.00000000, 12984.50000000, 12794.04166667, 12615.04166667, 12469.87500000, 12355.70833333, 12291.08333333, 12239.50000000, 12155.83333333, 11961.95833333, 11640.62500000, 11153.25000000, 10490.62500000, 9605.87500000, 8409.87500000]",
426,CC_eno3,"[0.00380326, 0.00494252, -0.00161591, -0.00423958, -0.00450488, 0.00602317, 0.00162514, 0.00019841, 0.00051643, 0.00438569, 0.00164204, -0.00139072, -0.00656066, -0.00063319, -0.00062894, -0.00591098, -0.00624399, 0.00119065, 0.00214677, -0.00046254, 0.00432682, 0.00100318, 0.00995645, 0.00567321, 0.00602718, 0.00667040, 0.00670465, 0.00677400, 0.00648321, 0.00636713, 0.00612314, 0.00585515, 0.00557325, 0.00529552, 0.00497657, 0.00465211, 0.00433975, 0.00402065, 0.00370461, 0.00339796, 0.00309672, 0.00280301, 0.00252816, 0.00226453, 0.00200752, 0.00178533, 0.00156565, 0.00137494, 0.00119805, 0.00103586, 0.00088815, 0.00074920, 0.00064144, 0.00053193, 0.00044250, 0.00036534, 0.00030051, 0.00024380, 0.00019608, 0.00014508, 0.00012327, 0.00009015, 0.00007099, 0.00004891, 0.00003381, 0.00002207, 0.00001236, 0.00000746, 0.00000121, -0.00000549, -0.00000568, -0.00001182, -0.00001125, -0.00001580, -0.00001472, -0.00001394, -0.00001479, -0.00001381, -0.00001759, -0.00001811, -0.00000032, 0.00000071, -0.00000165, 0.00000288, 0.00001057, 0.00000603, 0.00001292, 0.00001748, 0.00001749, 0.00001674, 0.00002416, 0.00002776, 0.00003594, 0.00003235, 0.00003455, 0.00003695, 0.00004139, 0.00004207, 0.00004355, 0.00005526, 0.00005622, 0.00006255, 0.00006469, 0.00006621, 0.00007584, 0.00007583, 0.00008457, 0.00008783, 0.00008360, 0.00009201, 0.00009715, 0.00009846, 0.00009757, 0.00010109, 0.00010979, 0.00010444, 0.00011717, 0.00011640, 0.00011952, 0.00011875, 0.00013250, 0.00012243, 0.00013285, 0.00013355, 0.00013866, 0.00014551, 0.00014464, 0.00014711, 0.00015511, 0.00015346, 0.00015402, 0.00016381, 0.00017766, 0.00016929, 0.00018510, 0.00018444, 0.00018824, 0.00018538, 0.00019511, 0.00018912, 0.00020000, 0.00019483, 0.00020394, 0.00021079, 0.00020770, 0.00021108, 0.00021603, 0.00022266, 0.00023439, 0.00023234, 0.00023473, 0.00023672, 0.00024265, 0.00025613, 0.00025528, 0.00025519, 0.00025870, 0.00026749, 0.00027080, 0.00026302, 0.00027649, 0.00027781, 0.00027862, 0.00028554, 0.00028458, 0.00028481, 0.00029494, 0.00030024, 0.00030650, 0.00030446, 0.00031556, 0.00030757, 0.00031726, 0.00032783, 0.00032265, 0.00033159, 0.00033166, 0.00032916, 0.00034127, 0.00034722, 0.00034764, 0.00035792, 0.00036185, 0.00036158, 0.00036873, 0.00036021, 0.00037080, 0.00036662, 0.00036411, 0.00036681, 0.00037387, 0.00037917, 0.00038739, 0.00039059, 0.00039917, 0.00040616, 0.00041494, 0.00042419, 0.00042662, 0.00043427, 0.00042437, 0.00042902, 0.00042649, 0.00042425, 0.00043635, 0.00042623, 0.00044025, 0.00044421, 0.00045281, 0.00045771, 0.00045489, 0.00046424, 0.00046575, 0.00048086, 0.00047781, 0.00048783, 0.00049466, 0.00048914, 0.00049379, 0.00049957, 0.00049317, 0.00050451, 0.00051264, 0.00052131, 0.00052728, 0.00052992, 0.00052216, 0.00052855, 0.00053217, 0.00053597, 0.00054414, 0.00055578, 0.00055990, 0.00056340, 0.00057225, 0.00057943, 0.00057819, 0.00058060, 0.00056632, 0.00058467, 0.00057234, 0.00058284, 0.00058291, 0.00059907, 0.00059613, 0.00059934, 0.00060297, 0.00061357, 0.00061454, 0.00060794, 0.00061759, 0.00062324, 0.00064851, 0.00065110, 0.00065444, 0.00065166]",
426,CC_eswa,"[-0.00146979, -0.00000752, 0.00261860, 0.00351210, 0.00458126, 0.00387328, 0.00387678, 0.00747629, 0.00639752, 0.00561575, 0.00851521, 0.00976281, 0.02512768, 0.03500069, 0.04775836, 0.05651747, 0.06709700, 0.06781725, 0.07028095, 0.07347352, 0.07537232, 0.07189155, 0.06814697, 0.06660042, 0.05885148, 0.05097895, 0.04341282, 0.03629533, 0.03021528, 0.02493756, 0.02043098, 0.01660644, 0.01343340, 0.01081168, 0.00865232, 0.00690531, 0.00548867, 0.00434904, 0.00343447, 0.00270457, 0.00212154, 0.00166994, 0.00130966, 0.00102550, 0.00081346, 0.00064324, 0.00051540, 0.00041045, 0.00033206, 0.00027332, 0.00022385, 0.00019040, 0.00016201, 0.00013887, 0.00011690, 0.00010316, 0.00008924, 0.00007975, 0.00005989, 0.00006558, 0.00004147, 0.00004231, 0.00002882, 0.00002136, 0.00001844, 0.00001298, 0.00000727, 0.00000045, -0.00000430, -0.00000403, -0.00000589, -0.00000609, -0.00001150, -0.00000215, -0.00000695, -0.00000693, -0.00000055, -0.00000761, 0.00000204, -0.00000258, -0.00000529, -0.00000633, 0.00000195, -0.00000279, 0.00000344, 0.00000798, 0.00000293, 0.00000479, 0.00001073, 0.00001721, 0.00001471, 0.00001576, 0.00001653, 0.00002476, 0.00002340, 0.00002364, 0.00002247, 0.00002871, 0.00003611, 0.00003555, 0.00003456, 0.00003573, 0.00003749, 0.00003564, 0.00003334, 0.00004199, 0.00003656, 0.00004201, 0.00004937, 0.00004478, 0.00004534, 0.00004812, 0.00005349, 0.00004888, 0.00006119, 0.00005369, 0.00005253, 0.00005021, 0.00006444, 0.00006531, 0.00006541, 0.00006662, 0.00007420, 0.00007753, 0.00007685, 0.00007559, 0.00007818, 0.00008646, 0.00008136, 0.00008629, 0.00009772, 0.00008836, 0.00008848, 0.00009371, 0.00010234, 0.00010343, 0.00010364, 0.00010708, 0.00010571, 0.00011325, 0.00011273, 0.00012437, 0.00011882, 0.00012369, 0.00013349, 0.00012799, 0.00013257, 0.00013686, 0.00013517, 0.00014328, 0.00014811, 0.00014716, 0.00014451, 0.00014212, 0.00014978, 0.00016041, 0.00016216, 0.00016419, 0.00016027, 0.00017338, 0.00017348, 0.00017305, 0.00018134, 0.00017818, 0.00018499, 0.00017977, 0.00018643, 0.00020060, 0.00019506, 0.00020961, 0.00020959, 0.00021096, 0.00020250, 0.00021216, 0.00021455, 0.00022368, 0.00022705, 0.00024264, 0.00023936, 0.00024857, 0.00025371, 0.00025602, 0.00025236, 0.00026000, 0.00026499, 0.00027146, 0.00028137, 0.00027709, 0.00027764, 0.00028744, 0.00028589, 0.00028852, 0.00029584, 0.00030268, 0.00029664, 0.00030315, 0.00029902, 0.00030657, 0.00029979, 0.00030008, 0.00031794, 0.00032264, 0.00032334, 0.00033287, 0.00034150, 0.00035652, 0.00035592, 0.00035802, 0.00035591, 0.00036124, 0.00035962, 0.00035238, 0.00036224, 0.00036108, 0.00037842, 0.00037522, 0.00037617, 0.00036934, 0.00037373, 0.00038088, 0.00039053, 0.00038546, 0.00039347, 0.00040997, 0.00041226, 0.00041643, 0.00040692, 0.00041639, 0.00042339, 0.00041838, 0.00043504, 0.00042662, 0.00042813, 0.00043615, 0.00043866, 0.00044090, 0.00045912, 0.00046712, 0.00046828, 0.00046806, 0.00045439, 0.00045984, 0.00046009, 0.00046473, 0.00048159, 0.00049424, 0.00050114, 0.00049840, 0.00049134, 0.00051049, 0.00052081, 0.00050172, 0.00049549, 0.00050061, 0.00049201, 0.00052402]",
426,CC_lower_wavelength_limit_for_spectra_fit,217,
426,CC_upper_wavelength_limit_for_spectra_fit,240,
426,CC_wl,"[189.46, 190.24, 191.02, 191.81, 192.59, 193.37, 194.16, 194.94, 195.73, 196.51, 197.30, 198.08, 198.87, 199.65, 200.44, 201.22, 202.01, 202.80, 203.59, 204.37, 205.16, 205.95, 206.74, 207.53, 208.31, 209.10, 209.89, 210.68, 211.47, 212.26, 213.05, 213.84, 214.63, 215.42, 216.22, 217.01, 217.80, 218.59, 219.38, 220.18, 220.97, 221.76, 222.55, 223.35, 224.14, 224.94, 225.73, 226.52, 227.32, 228.11, 228.91, 229.70, 230.50, 231.29, 232.09, 232.89, 233.68, 234.48, 235.27, 236.07, 236.87, 237.67, 238.46, 239.26, 240.06, 240.86, 241.65, 242.45, 243.25, 244.05, 244.85, 245.65, 246.45, 247.24, 248.04, 248.84, 249.64, 250.44, 251.24, 252.04, 252.84, 253.64, 254.45, 255.25, 256.05, 256.85, 257.65, 258.45, 259.25, 260.05, 260.86, 261.66, 262.46, 263.26, 264.07, 264.87, 265.67, 266.47, 267.28, 268.08, 268.88, 269.69, 270.49, 271.29, 272.10, 272.90, 273.70, 274.51, 275.31, 276.12, 276.92, 277.72, 278.53, 279.33, 280.14, 280.94, 281.75, 282.55, 283.36, 284.16, 284.97, 285.77, 286.58, 287.38, 288.19, 289.00, 289.80, 290.61, 291.41, 292.22, 293.02, 293.83, 294.64, 295.44, 296.25, 297.05, 297.86, 298.67, 299.47, 300.28, 301.09, 301.89, 302.70, 303.51, 304.31, 305.12, 305.93, 306.73, 307.54, 308.35, 309.15, 309.96, 310.77, 311.57, 312.38, 313.19, 314.00, 314.80, 315.61, 316.42, 317.22, 318.03, 318.84, 319.64, 320.45, 321.26, 322.07, 322.87, 323.68, 324.49, 325.29, 326.10, 326.91, 327.72, 328.52, 329.33, 330.14, 330.94, 331.75, 332.56, 333.36, 334.17, 334.98, 335.79, 336.59, 337.40, 338.21, 339.01, 339.82, 340.63, 341.43, 342.24, 343.04, 343.85, 344.66, 345.46, 346.27, 347.08, 347.88, 348.69, 349.49, 350.30, 351.11, 351.91, 352.72, 353.52, 354.33, 355.14, 355.94, 356.75, 357.55, 358.36, 359.16, 359.97, 360.77, 361.58, 362.38, 363.19, 363.99, 364.80, 365.60, 366.40, 367.21, 368.01, 368.82, 369.62, 370.42, 371.23, 372.03, 372.83, 373.64, 374.44, 375.24, 376.05, 376.85, 377.65, 378.46, 379.26, 380.06, 380.86, 381.66, 382.47, 383.27, 384.07, 384.87, 385.67, 386.47, 387.28, 388.08, 388.88, 389.68, 390.48, 391.28, 392.08, 392.88, 393.68]",
