serial,name,value,notes
16-50128,CC_a0,1.212645e-03,
16-50128,CC_a1,2.763218e-04,
16-50128,CC_a2,-5.702287e-07,
16-50128,CC_a3,1.646498e-07,
16-50128,CC_cpcor,-9.57e-08,
16-50128,CC_ctcor,3.25e-06,
16-50128,CC_g,-0.9889708,
16-50128,CC_h,1.540856e-01,
16-50128,CC_i,-1.386707e-04,
16-50128,CC_j,3.439992e-05,
16-50128,CC_pa0,2.546203,
16-50128,CC_pa1,1.565137e-02,
16-50128,CC_pa2,-6.501645e-10,
16-50128,CC_ptca0,5.254498e+05,
16-50128,CC_ptca1,1.035043e+01,
16-50128,CC_ptca2,-1.321762e-01,
16-50128,CC_ptcb0,2.519351e+01,
16-50128,CC_ptcb1,-4.987531e-04,
16-50128,CC_ptcb2,0,
16-50128,CC_ptempa0,-6.154199e+01,
16-50128,CC_ptempa1,5.087226e+01,
16-50128,CC_ptempa2,1.013924e-02,
16-50128,CC_offset,0,
