serial,name,value,notes
16-50209,CC_a0,1.26888841e-003,
16-50209,CC_a1,2.69883151e-004,
16-50209,CC_a2,-7.33275382e-007,
16-50209,CC_a3,1.66098557e-007,
16-50209,CC_cpcor,-9.57000000e-008,
16-50209,CC_ctcor,3.2500e-006,
16-50209,CC_g,-1.01489615e+000,
16-50209,CC_h,1.26852517e-001,
16-50209,CC_i,-8.70524606e-005,
16-50209,CC_j,2.30966232e-005,
16-50209,CC_pa0,2.29215594e+000,
16-50209,CC_pa1,8.85616136e-003,
16-50209,CC_pa2,-1.57925678e-010,
16-50209,CC_ptca0,5.24296198e+005,
16-50209,CC_ptca1,1.55425306e+001,
16-50209,CC_ptca2,-1.87360175e-001,
16-50209,CC_ptcb0,2.45622500e+001,
16-50209,CC_ptcb1,-3.50000000e-004,
16-50209,CC_ptcb2,0.00000000e+000,
16-50209,CC_ptempa0,-5.48971722e+001,
16-50209,CC_ptempa1,5.38406080e+001,
16-50209,CC_ptempa2,-3.37397119e-001,
16-50209,CC_offset,0,
