serial,name,value,notes
16-50210,CC_a0,1.19785700e-003,
16-50210,CC_a1,2.83173339e-004,
16-50210,CC_a2,-1.48959634e-006,
16-50210,CC_a3,1.96740311e-007,
16-50210,CC_cpcor,-9.57000000e-008,
16-50210,CC_ctcor,3.2500e-006,
16-50210,CC_g,-9.83315361e-001,
16-50210,CC_h,1.21777642e-001,
16-50210,CC_i,-6.75534285e-005,
16-50210,CC_j,2.02553004e-005,
16-50210,CC_pa0,-3.23924412e-001,
16-50210,CC_pa1,8.85991313e-003,
16-50210,CC_pa2,-1.43297623e-010,
16-50210,CC_ptca0,5.24100288e+005,
16-50210,CC_ptca1,-3.22446311e+000,
16-50210,CC_ptca2,7.88344135e-002,
16-50210,CC_ptcb0,2.51412500e+001,
16-50210,CC_ptcb1,6.50000000e-004,
16-50210,CC_ptcb2,0.00000000e+000,
16-50210,CC_ptempa0,-4.98660654e+001,
16-50210,CC_ptempa1,5.39035418e+001,
16-50210,CC_ptempa2,-2.20719203e-002,
16-50210,CC_offset,0,
