serial,name,value,notes
16P71179-7234,CC_a0,1.24759099e-003,
16P71179-7234,CC_a1,2.78065983e-004,
16P71179-7234,CC_a2,-1.53700674e-006,
16P71179-7234,CC_a3,1.96863597e-007,
16P71179-7234,CC_cpcor,-9.57e-08,
16P71179-7234,CC_ctcor,3.25e-06,
16P71179-7234,CC_g,-9.67490807e-001,
16P71179-7234,CC_h,1.45074826e-001,
16P71179-7234,CC_i,-1.86710686e-004,
16P71179-7234,CC_j,3.41354293e-005,
16P71179-7234,CC_pa0,7.94465911e-001,
16P71179-7234,CC_pa1,1.55871178e-002,
16P71179-7234,CC_pa2,-6.38130677e-010,
16P71179-7234,CC_ptca0,5.26801649e+005,
16P71179-7234,CC_ptca1,5.30677630e+000,
16P71179-7234,CC_ptca2,-1.35640554e-001,
16P71179-7234,CC_ptcb0,2.55066250e+001,
16P71179-7234,CC_ptcb1,1.25000000e-004,
16P71179-7234,CC_ptcb2,0,
16P71179-7234,CC_ptempa0,-6.22084089e+001,
16P71179-7234,CC_ptempa1,5.41345512e+001,
16P71179-7234,CC_ptempa2,-5.88417674e-001,
16P71179-7234,CC_offset,0,
