serial,name,value,notes
16-50031,CC_a0,0.001305824,
16-50031,CC_a1,0.0002632108,
16-50031,CC_a2,-2.236076e-07,
16-50031,CC_a3,1.438215e-07,
16-50031,CC_cpcor,-9.57e-08,
16-50031,CC_ctcor,3.25e-06,
16-50031,CC_g,-0.9741097,
16-50031,CC_h,0.1359033,
16-50031,CC_i,-0.0001468517,
16-50031,CC_j,2.867985e-05,
16-50031,CC_pa0,0.5466934,
16-50031,CC_pa1,0.0156652,
16-50031,CC_pa2,-6.428222e-10,
16-50031,CC_ptca0,524477.2,
16-50031,CC_ptca1,2.172837,
16-50031,CC_ptca2,-0.02416201,
16-50031,CC_ptcb0,25.04512,
16-50031,CC_ptcb1,0.000425,
16-50031,CC_ptcb2,0,
16-50031,CC_ptempa0,-65.60674,
16-50031,CC_ptempa1,52.57837,
16-50031,CC_ptempa2,-0.2586355,
