serial,name,value,notes
16-50321,CC_a0,1.23326724e-003,
16-50321,CC_a1,2.75888199e-004,
16-50321,CC_a2,-9.28242887e-007,
16-50321,CC_a3,1.73082307e-007,
16-50321,CC_cpcor,-9.57000000e-008,
16-50321,CC_ctcor,3.2500e-006,
16-50321,CC_g,-1.01685708e+000,
16-50321,CC_h,1.44775315e-001,
16-50321,CC_i,-2.14449854e-004,
16-50321,CC_j,3.56385282e-005,
16-50321,CC_pa0,-2.46808935e-001,
16-50321,CC_pa1,8.99986046e-003,
16-50321,CC_pa2,4.13814584e-011,
16-50321,CC_ptca0,5.27322824e+005,
16-50321,CC_ptca1,-1.02365414e+001,
16-50321,CC_ptca2,3.77916534e-001,
16-50321,CC_ptcb0,1.03147342e+002,
16-50321,CC_ptcb1,3.53294914e-004,
16-50321,CC_ptcb2,0.00000000e+000,
16-50321,CC_ptempa0,-8.92544084e+001,
16-50321,CC_ptempa1,4.21415433e+001,
16-50321,CC_ptempa2,1.39796056e+000,
16-50321,CC_offset,0,
