serial,name,value,notes
16-50325,CC_a0,1.21873426e-003,
16-50325,CC_a1,2.81636865e-004,
16-50325,CC_a2,-1.66789606e-006,
16-50325,CC_a3,2.01982249e-007,
16-50325,CC_cpcor,-9.57000000e-008,
16-50325,CC_ctcor,3.2500e-006,
16-50325,CC_g,-1.00079529e+000,
16-50325,CC_h,1.46817648e-001,
16-50325,CC_i,-2.45740130e-004,
16-50325,CC_j,3.89174863e-005,
16-50325,CC_pa0,-2.17359798e-001,
16-50325,CC_pa1,8.92125830e-003,
16-50325,CC_pa2,3.83946717e-011,
16-50325,CC_ptca0,5.27895549e+005,
16-50325,CC_ptca1,-9.17439996e+000,
16-50325,CC_ptca2,3.61357707e-001,
16-50325,CC_ptcb0,1.04189051e+002,
16-50325,CC_ptcb1,-6.66425769e-003,
16-50325,CC_ptcb2,0.00000000e+000,
16-50325,CC_ptempa0,-8.76987382e+001,
16-50325,CC_ptempa1,4.08740547e+001,
16-50325,CC_ptempa2,1.36602102e+000,
16-50325,CC_offset,0,
