serial,name,value,notes
16-50119,CC_a0,1.25529759e-003,
16-50119,CC_a1,2.79698758e-004,
16-50119,CC_a2,-2.11492603e-006,
16-50119,CC_a3,2.21012434e-007,
16-50119,CC_cpcor,-9.57000000e-008,
16-50119,CC_ctcor,3.2500e-006,
16-50119,CC_g,-9.78646054e-001,
16-50119,CC_h,1.40435031e-001,
16-50119,CC_i,-2.56064295e-004,
16-50119,CC_j,3.88831745e-005,
16-50119,CC_pa0,4.15268032e+000,
16-50119,CC_pa1,1.76522899e-002,
16-50119,CC_pa2,-9.04257898e-010,
16-50119,CC_ptca0,5.25422700e+005,
16-50119,CC_ptca1,1.39186592e+001,
16-50119,CC_ptca2,-1.35189799e-001,
16-50119,CC_ptcb0,2.50495000e+001,
16-50119,CC_ptcb1,-1.00000000e-004,
16-50119,CC_ptcb2,0.00000000e+000,
16-50119,CC_ptempa0,1.77443719e+002,
16-50119,CC_ptempa1,-5.81146990e+001,
16-50119,CC_ptempa2,-1.00217181e+000,
16-50119,CC_offset,-120.6,Added pressure offset for miscalibrated Sea-Bird Druck Pressure Sensors (Redmine #12180)
