serial,name,value,notes
37-11475,CC_a0,-0.0001025139,
37-11475,CC_a1,0.0003075448,
37-11475,CC_a2,-4.557933e-06,
37-11475,CC_a3,2.039984e-07,
37-11475,CC_cpcor,-9.57e-08,
37-11475,CC_ctcor,3.25e-06,
37-11475,CC_g,-0.9904709,
37-11475,CC_h,0.1411934,
37-11475,CC_i,-0.0003293292,
37-11475,CC_j,4.43553e-05,
37-11475,CC_p_range,1450,
37-11475,CC_pa0,0.2565801,
37-11475,CC_pa1,0.004615027,
37-11475,CC_pa2,-1.481867e-11,
37-11475,CC_ptca0,524361.8,
37-11475,CC_ptca1,2.10202,
37-11475,CC_ptca2,0.01265472,
37-11475,CC_ptcb0,25.392,
37-11475,CC_ptcb1,0.0008,
37-11475,CC_ptcb2,0,
37-11475,CC_ptempa0,-73.5213,
37-11475,CC_ptempa1,0.05155913,
37-11475,CC_ptempa2,-7.046654e-07,
37-11475,CC_wbotc,5.966e-07,
