serial,name,value,notes
37-13380,CC_a0,-1.123302e-04,source_file 3305-00101-00845-A_SN_37-13380_QCT_Results_CTDMO-Q.txt
37-13380,CC_a1,3.054457e-04,
37-13380,CC_a2,-4.215868e-06,
37-13380,CC_a3,1.962614e-07,
37-13380,CC_cpcor,-9.570000e-08,
37-13380,CC_ctcor,3.250000e-06,
37-13380,CC_g,-9.922670e-01,
37-13380,CC_h,1.311614e-01,
37-13380,CC_i,-1.286246e-04,
37-13380,CC_j,2.796413e-05,
37-13380,CC_p_range,1450,
37-13380,CC_pa0,8.386090e-01,
37-13380,CC_pa1,4.565247e-03,
37-13380,CC_pa2,-3.842256e-11,
37-13380,CC_ptca0,5.250151e+05,
37-13380,CC_ptca1,8.040849e-01,
37-13380,CC_ptca2,2.990263e-01,
37-13380,CC_ptcb0,2.503225e+01,
37-13380,CC_ptcb1,5.000000e-05,
37-13380,CC_ptcb2,0.000000e+00,
37-13380,CC_ptempa0,1.672228e+02,
37-13380,CC_ptempa1,-7.902516e-02,
37-13380,CC_ptempa2,3.111110e-06,
37-13380,CC_wbotc,0.000000e+00,
