serial,name,value,notes
37-13381,CC_a0,-0.0001264033,
37-13381,CC_a1,0.0003106503,
37-13381,CC_a2,-4.694758e-06,
37-13381,CC_a3,2.070406e-07,
37-13381,CC_cpcor,-9.57e-08,
37-13381,CC_ctcor,3.25e-06,
37-13381,CC_g,-0.9846233,
37-13381,CC_h,0.1383841,
37-13381,CC_i,-0.0001656056,
37-13381,CC_j,3.1017e-05,
37-13381,CC_p_range,1450,
37-13381,CC_pa0,-0.001022733,
37-13381,CC_pa1,0.004562229,
37-13381,CC_pa2,-2.920518e-11,
37-13381,CC_ptca0,523502.9,
37-13381,CC_ptca1,-0.7312866,
37-13381,CC_ptca2,0.03064222,
37-13381,CC_ptcb0,25.0995,
37-13381,CC_ptcb1,-0.0001,
37-13381,CC_ptcb2,0,
37-13381,CC_ptempa0,137.4259,
37-13381,CC_ptempa1,-0.06242551,
37-13381,CC_ptempa2,-7.842037e-07,
37-13381,CC_wbotc,1.8729e-07,
