serial,name,value,notes
37-13577,CC_a0,-1.194068e-004,
37-13577,CC_a1,3.097302e-004,
37-13577,CC_a2,-4.695111e-006,
37-13577,CC_a3,2.074732e-007,
37-13577,CC_cpcor,-9.57E-08,
37-13577,CC_ctcor,3.25E-06,
37-13577,CC_g,-9.875744e-001,
37-13577,CC_h,1.355727e-001,
37-13577,CC_i,-9.492861e-005,
37-13577,CC_j,2.638681e-005,
37-13577,CC_p_range,1450,
37-13577,CC_pa0,-1.166841e-001,
37-13577,CC_pa1,4.566355e-003,
37-13577,CC_pa2,-3.942851e-011,
37-13577,CC_ptca0,5.248190e+005,
37-13577,CC_ptca1,-1.411210e-001,
37-13577,CC_ptca2,-4.929299e-002,
37-13577,CC_ptcb0,2.528975e+001,
37-13577,CC_ptcb1,-2.50E-04,
37-13577,CC_ptcb2,0.00E+00,
37-13577,CC_ptempa0,1.783259e+002,
37-13577,CC_ptempa1,-7.892386e-002,
37-13577,CC_ptempa2,1.955220e-006,
37-13577,CC_wbotc,1.1730e-006,
