serial,name,value,notes
37-12639,CC_a0,-7.726602e-005,
37-12639,CC_a1,3.022776e-004,
37-12639,CC_a2,-4.163764e-006,
37-12639,CC_a3,1.935846e-007,
37-12639,CC_cpcor,-9.57e-08,
37-12639,CC_ctcor,3.25e-06,
37-12639,CC_g,-1.005498,
37-12639,CC_h,1.509147e-001,
37-12639,CC_i,-2.002870e-004,
37-12639,CC_j,3.755584e-005,
37-12639,CC_p_range,1450,
37-12639,CC_pa0,8.070459e-002,
37-12639,CC_pa1,4.426093e-003,
37-12639,CC_pa2,-9.327947e-012,
37-12639,CC_ptca0,5.239696e+005,
37-12639,CC_ptca1,2.272477e-002,
37-12639,CC_ptca2,4.517154e-002,
37-12639,CC_ptcb0,2.550100e+001,
37-12639,CC_ptcb1,0.0004,
37-12639,CC_ptcb2,0,
37-12639,CC_ptempa0,-7.017254e+001,
37-12639,CC_ptempa1,5.140062e-002,
37-12639,CC_ptempa2,-6.470246e-007,
37-12639,CC_wbotc,2.580462e-007,
