serial,name,value,notes
16-50160,CC_a0,0.001255529,
16-50160,CC_a1,0.0002756354,
16-50160,CC_a2,-1.461882e-06,
16-50160,CC_a3,1.915301e-07,
16-50160,CC_cpcor,-9.57e-08,
16-50160,CC_ctcor,3.25e-06,
16-50160,CC_g,-0.9965985,
16-50160,CC_h,0.1531889,
16-50160,CC_i,-9.780129e-05,
16-50160,CC_j,2.969936e-05,
16-50160,CC_pa0,5.625446,
16-50160,CC_pa1,0.003204576,
16-50160,CC_pa2,9.350723e-11,
16-50160,CC_ptca0,529784.5,
16-50160,CC_ptca1,65.21309,
16-50160,CC_ptca2,0.5440221,
16-50160,CC_ptcb0,25.06988,
16-50160,CC_ptcb1,0.000175,
16-50160,CC_ptcb2,0,
16-50160,CC_ptempa0,211.6362,
16-50160,CC_ptempa1,-113.5403,
16-50160,CC_ptempa2,12.00646,
