serial,name,value,notes
16-50069,CC_a0,1.269465e-003,
16-50069,CC_a1,2.709564e-004,
16-50069,CC_a2,-7.729672e-007,
16-50069,CC_a3,1.676130e-007,
16-50069,CC_cpcor,-9.57E-08,
16-50069,CC_ctcor,3.25E-06,
16-50069,CC_g,-9.768858e-00,
16-50069,CC_h,1.551520e-001,
16-50069,CC_i,-1.755169e-004,
16-50069,CC_j,3.726474e-005,
16-50069,CC_pa0,5.068896e-002,
16-50069,CC_pa1,2.641822e-003,
16-50069,CC_pa2,2.132534e-011,
16-50069,CC_ptca0,5.243681e+005,
16-50069,CC_ptca1,1.144125e+000,
16-50069,CC_ptca2,-1.407338e-002,
16-50069,CC_ptcb0,2.507975e+001,
16-50069,CC_ptcb1,1.50E-04,
16-50069,CC_ptcb2,0.00E+00,
16-50069,CC_ptempa0,-1.170891e+002,
16-50069,CC_ptempa1,1.108343e+002,
16-50069,CC_ptempa2,-1.798819e+001,
