serial,name,value,notes
16-50124,CC_a0,1.23E-03,
16-50124,CC_a1,2.77E-04,
16-50124,CC_a2,-1.07E-06,
16-50124,CC_a3,1.80E-07,
16-50124,CC_cpcor,-9.57E-08,
16-50124,CC_ctcor,3.25E-06,
16-50124,CC_g,-9.84E-01,
16-50124,CC_h,1.52E-01,
16-50124,CC_i,-2.09E-04,
16-50124,CC_j,3.87E-05,
16-50124,CC_pa0,3.11E+00,
16-50124,CC_pa1,3.19E-03,
16-50124,CC_pa2,9.56E-11,
16-50124,CC_ptca0,5.26E+05,
16-50124,CC_ptca1,2.62E+01,
16-50124,CC_ptca2,6.19E-01,
16-50124,CC_ptcb0,2.50E+01,
16-50124,CC_ptcb1,-1.00E-04,
16-50124,CC_ptcb2,0.00E+00,
16-50124,CC_ptempa0,-5.59E+01,
16-50124,CC_ptempa1,1.28E+02,
16-50124,CC_ptempa2,-4.20E+01,
