serial,name,value,notes
16-50059,CC_a0,0.001272385,
16-50059,CC_a1,0.0002693976,
16-50059,CC_a2,-6.664455e-07,
16-50059,CC_a3,1.610758e-07,
16-50059,CC_cpcor,-9.57e-08,
16-50059,CC_ctcor,3.25e-06,
16-50059,CC_g,-0.9790406,
16-50059,CC_h,0.1499581,
16-50059,CC_i,-0.0001870187,
16-50059,CC_j,3.478694e-05,
16-50059,CC_pa0,-0.9423056,
16-50059,CC_pa1,0.00263949,
16-50059,CC_pa2,2.036551e-11,
16-50059,CC_ptca0,524741.5,
16-50059,CC_ptca1,-24.06508,
16-50059,CC_ptca2,0.3819801,
16-50059,CC_ptcb0,25.12837,
16-50059,CC_ptcb1,0.000275,
16-50059,CC_ptcb2,0,
16-50059,CC_ptempa0,-106.1852,
16-50059,CC_ptempa1,107.2362,
16-50059,CC_ptempa2,-17.98804,
