serial,name,value,notes
16-50124,CC_a0,0.001245565,
16-50124,CC_a1,0.0002779347,
16-50124,CC_a2,-1.533509e-06,
16-50124,CC_a3,1.996848e-07,
16-50124,CC_cpcor,-9.57e-08,
16-50124,CC_ctcor,3.25e-06,
16-50124,CC_g,-0.9885542,
16-50124,CC_h,0.1461646,
16-50124,CC_i,-0.0001428533,
16-50124,CC_j,3.202444e-05,
16-50124,CC_pa0,1.278853,
16-50124,CC_pa1,0.003183561,
16-50124,CC_pa2,9.409292e-11,
16-50124,CC_ptca0,524945.3,
16-50124,CC_ptca1,4.127047,
16-50124,CC_ptca2,0.6476363,
16-50124,CC_ptcb0,25.05187,
16-50124,CC_ptcb1,-0.001025,
16-50124,CC_ptcb2,0,
16-50124,CC_ptempa0,125.22,
16-50124,CC_ptempa1,-36.81238,
16-50124,CC_ptempa2,-5.251765,
