serial,name,value,notes
16-50077,CC_a0,0.001247162,
16-50077,CC_a1,0.000276728,
16-50077,CC_a2,-1.486187e-06,
16-50077,CC_a3,1.950399e-07,
16-50077,CC_cpcor,-9.57e-08,
16-50077,CC_ctcor,3.25e-06,
16-50077,CC_g,-0.972336,
16-50077,CC_h,0.1499848,
16-50077,CC_i,-5.526967e-05,
16-50077,CC_j,2.677178e-05,
16-50077,CC_pa0,-0.2237465,
16-50077,CC_pa1,0.002644026,
16-50077,CC_pa2,2.141388e-11,
16-50077,CC_ptca0,524755.8,
16-50077,CC_ptca1,-5.497322,
16-50077,CC_ptca2,0.07336516,
16-50077,CC_ptcb0,25.09512,
16-50077,CC_ptcb1,-0.000175,
16-50077,CC_ptcb2,0,
16-50077,CC_ptempa0,-61.36545,
16-50077,CC_ptempa1,48.48837,
16-50077,CC_ptempa2,-0.6644519,
