serial,name,value,notes
16-50126,CC_a0,0.001220821,
16-50126,CC_a1,0.0002819483,
16-50126,CC_a2,-1.734321e-06,
16-50126,CC_a3,2.073902e-07,
16-50126,CC_cpcor,-9.57e-08,
16-50126,CC_ctcor,3.25e-06,
16-50126,CC_g,-0.9834833,
16-50126,CC_h,0.1522745,
16-50126,CC_i,-0.0001762102,
16-50126,CC_j,3.586598e-05,
16-50126,CC_pa0,3.215839,
16-50126,CC_pa1,0.003186667,
16-50126,CC_pa2,9.576009e-11,
16-50126,CC_ptca0,525945.2,
16-50126,CC_ptca1,27.58284,
16-50126,CC_ptca2,0.5962591,
16-50126,CC_ptcb0,24.9555,
16-50126,CC_ptcb1,-0.0001,
16-50126,CC_ptcb2,0.0,
16-50126,CC_ptempa0,-55.92841,
16-50126,CC_ptempa1,128.358,
16-50126,CC_ptempa2,-41.97339,
