serial,name,value,notes
16-50161,CC_a0,0.001232557,
16-50161,CC_a1,0.0002793643,
16-50161,CC_a2,-1.52747e-06,
16-50161,CC_a3,2.005019e-07,
16-50161,CC_cpcor,-9.57e-08,
16-50161,CC_ctcor,3.25e-06,
16-50161,CC_g,-0.9905169,
16-50161,CC_h,0.1570947,
16-50161,CC_i,-0.0002029826,
16-50161,CC_j,3.939876e-05,
16-50161,CC_pa0,3.11198,
16-50161,CC_pa1,0.003208788,
16-50161,CC_pa2,9.571068e-11,
16-50161,CC_ptca0,525567.7,
16-50161,CC_ptca1,29.75155,
16-50161,CC_ptca2,0.5477385,
16-50161,CC_ptcb0,24.89725,
16-50161,CC_ptcb1,0.00025,
16-50161,CC_ptcb2,0,
16-50161,CC_ptempa0,132.3687,
16-50161,CC_ptempa1,-34.7084,
16-50161,CC_ptempa2,-5.252479,
