serial,name,value,notes
16-50065,CC_a0,1.249416e-03,source_file 3305-00102-00269-A_SN_16-50065_QCT_Results_CTDBP-F.cap
16-50065,CC_a1,2.734271e-04,
16-50065,CC_a2,-8.893366e-07,
16-50065,CC_a3,1.734596e-07,
16-50065,CC_cpcor,-9.570000e-08,
16-50065,CC_ctcor,3.250000e-06,
16-50065,CC_g,-9.852653e-01,
16-50065,CC_h,1.524530e-01,
16-50065,CC_i,-2.512315e-04,
16-50065,CC_j,4.397564e-05,
16-50065,CC_pa0,6.244057e-01,
16-50065,CC_pa1,4.892510e-04,
16-50065,CC_pa2,-6.205716e-12,
16-50065,CC_ptca0,5.258108e+05,
16-50065,CC_ptca1,1.022301e+02,
16-50065,CC_ptca2,-2.047289e+00,
16-50065,CC_ptcb0,2.500738e+01,
16-50065,CC_ptcb1,-1.325000e-03,
16-50065,CC_ptcb2,0.000000e+00,
16-50065,CC_ptempa0,-6.663721e+01,
16-50065,CC_ptempa1,5.108594e+01,
16-50065,CC_ptempa2,-2.633674e-01,
