serial,name,value,notes
16-50062,CC_a0,0.001240455,
16-50062,CC_a1,0.0002751691,
16-50062,CC_a2,-1.080498e-06,
16-50062,CC_a3,1.829387e-07,
16-50062,CC_cpcor,-9.57e-08,
16-50062,CC_ctcor,3.25e-06,
16-50062,CC_g,-0.9838273,
16-50062,CC_h,0.1394294,
16-50062,CC_i,-0.000105213,
16-50062,CC_j,2.753998e-05,
16-50062,CC_pa0,0.2452999,
16-50062,CC_pa1,0.0004917337,
16-50062,CC_pa2,-6.641159e-12,
16-50062,CC_ptca0,525403,
16-50062,CC_ptca1,40.65394,
16-50062,CC_ptca2,-0.8181058,
16-50062,CC_ptcb0,24.80937,
16-50062,CC_ptcb1,0.000675,
16-50062,CC_ptcb2,0,
16-50062,CC_ptempa0,-65.42034,
16-50062,CC_ptempa1,51.86271,
16-50062,CC_ptempa2,-0.3255374,
