serial,name,value,notes
16-50142,CC_a0,1.250743e-003,
16-50142,CC_a1,2.729980e-004,
16-50142,CC_a2,-8.672512e-007,
16-50142,CC_a3,1.722119e-007,
16-50142,CC_cpcor,-9.57E-08,
16-50142,CC_ctcor,3.25E-06,
16-50142,CC_g,-1.001339,
16-50142,CC_h,1.549455e-001,
16-50142,CC_i,-1.633388e-004,
16-50142,CC_j,3.716101e-005,
16-50142,CC_pa0,-6.679744e-002,
16-50142,CC_pa1,4.836685e-004,
16-50142,CC_pa2,-3.215211e-012,
16-50142,CC_ptca0,5.245713e+005,
16-50142,CC_ptca1,-6.453360,
16-50142,CC_ptca2,1.189820e-002,
16-50142,CC_ptcb0,2.524618e+001,
16-50142,CC_ptcb1,-5.764411e-004,
16-50142,CC_ptcb2,0.00E+00,
16-50142,CC_ptempa0,-5.590677e+001,
16-50142,CC_ptempa1,5.460593e+001,
16-50142,CC_ptempa2,-5.909725e-001,
