serial,name,value,notes
16-50143,CC_a0,1.227631e-03,source_file 3305-00102-00262-A_SN_16-50143_QCT_Results_CTDBP-F.txt
16-50143,CC_a1,2.810817e-04,
16-50143,CC_a2,-1.845674e-06,
16-50143,CC_a3,2.104621e-07,
16-50143,CC_cpcor,-9.570000e-08,
16-50143,CC_ctcor,3.250000e-06,
16-50143,CC_g,-9.782915e-01,
16-50143,CC_h,1.513798e-01,
16-50143,CC_i,-3.110498e-04,
16-50143,CC_j,4.760401e-05,
16-50143,CC_pa0,-2.361158e+00,
16-50143,CC_pa1,6.239267e-04,
16-50143,CC_pa2,1.128801e-11,
16-50143,CC_ptca0,5.211367e+05,
16-50143,CC_ptca1,-1.402291e+02,
16-50143,CC_ptca2,-1.191482e+00,
16-50143,CC_ptcb0,2.501138e+01,
16-50143,CC_ptcb1,-5.250000e-04,
16-50143,CC_ptcb2,0.000000e+00,
16-50143,CC_ptempa0,1.071975e+02,
16-50143,CC_ptempa1,-4.249363e+01,
16-50143,CC_ptempa2,-1.223338e+00,
