serial,name,value,notes
16-50143,CC_a0,1.25E-03,
16-50143,CC_a1,2.72E-04,
16-50143,CC_a2,-7.94E-07,
16-50143,CC_a3,1.68E-07,
16-50143,CC_cpcor,-9.57E-08,
16-50143,CC_ctcor,3.25E-06,
16-50143,CC_g,-9.77E-01,
16-50143,CC_h,1.51E-01,
16-50143,CC_i,-1.99E-04,
16-50143,CC_j,3.73E-05,
16-50143,CC_pa0,-2.32E+00,
16-50143,CC_pa1,6.24E-04,
16-50143,CC_pa2,9.69E-12,
16-50143,CC_ptca0,5.22E+05,
16-50143,CC_ptca1,-1.37E+02,
16-50143,CC_ptca2,-1.19E+00,
16-50143,CC_ptcb0,2.50E+01,
16-50143,CC_ptcb1,-5.25E-04,
16-50143,CC_ptcb2,0.00E+00,
16-50143,CC_ptempa0,1.06E+02,
16-50143,CC_ptempa1,-4.13E+01,
16-50143,CC_ptempa2,-1.52E+00,
