serial,name,value,notes
16-50061,CC_a0,1.250450e-003,
16-50061,CC_a1,2.772533e-004,
16-50061,CC_a2,-1.542730e-006,
16-50061,CC_a3,1.970247e-007,
16-50061,CC_cpcor,3.25E-06,
16-50061,CC_ctcor,-9.57E-08,
16-50061,CC_g,-9.738400e-001,
16-50061,CC_h,1.523551e-001,
16-50061,CC_i,-1.415377e-004,
16-50061,CC_j,3.432306e-005,
16-50061,CC_pa0,3.265816e-002,
16-50061,CC_pa1,4.900403e-004,
16-50061,CC_pa2,-5.886745e-012,
16-50061,CC_ptca0,5.247350e+005,
16-50061,CC_ptca1,8.002969e+000,
16-50061,CC_ptca2,-2.217331e-001,
16-50061,CC_ptcb0,2.494488e+001,
16-50061,CC_ptcb1,1.75E-04,
16-50061,CC_ptcb2,0.00E+00,
16-50061,CC_ptempa0,-6.682500e+001,
16-50061,CC_ptempa1,5.339218e+001,
16-50061,CC_ptempa2,-4.728729e-001,
