serial,name,value,notes
296,CC_immersion_factor,"[1.368, 1.410, 1.365, 1.354, 1.372, 1.322, 1.347]",date in filename comes from latest caldate within factory calfile DI7296C.cal
296,CC_offset,"[2146687384.5, 2146913910.9, 2147302506.4, 2147592616.3, 2146932910.1, 2146787561.6, 2147031168.8]",
296,CC_scale,"[2.13236996586e-007, 2.09357828743e-007, 2.10095912249e-007, 2.19423000379e-007, 2.1313924087e-007, 2.22670828729e-007, 2.23246531507e-007]",
