serial,name,value,notes
26P-1396,CC_b,2796.2,date in filename comes from latest sensor caldate read from file captured from relevant QCT
26P-1396,CC_c1,2.109723e+03,
26P-1396,CC_c2,7.624640e+01,
26P-1396,CC_c3,-2.915601e+03,
26P-1396,CC_d1,1.557600e-02,
26P-1396,CC_d2,0.000000e+00,
26P-1396,CC_m,41943.0,
26P-1396,CC_offset_correction_factor,0,
26P-1396,CC_pressure_offset_calibration_coefficient,-1.994000e-01,
26P-1396,CC_slope_correction_factor,1,
26P-1396,CC_t1,2.754206e+01,
26P-1396,CC_t2,2.616340e-01,
26P-1396,CC_t3,1.783168e+01,
26P-1396,CC_t4,2.960736e+01,
26P-1396,CC_u0,5.856955e+00,
26P-1396,CC_y1,-3.889758e+03,
26P-1396,CC_y2,-1.114011e+04,
26P-1396,CC_y3,0.000000e+00,
