serial,name,value,notes
1324,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1324_Calibration_Files_2020-01-17.zip > BBFL2W-1324 Charsheet.pdf
1324,CC_dark_counts_cdom,49,
1324,CC_dark_counts_chlorophyll_a,55,
1324,CC_dark_counts_volume_scatter,50,
1324,CC_depolarization_ratio,0.039,Constant
1324,CC_measurement_wavelength,700,Constant
1324,CC_scale_factor_cdom,0.0662,
1324,CC_scale_factor_chlorophyll_a,0.0110,
1324,CC_scale_factor_volume_scatter,2.469E-06,
1324,CC_scattering_angle,124,Constant
