serial,name,value,notes
1221,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1221_Calibration_Files_2021-12-23.zip > BBFL2W-1221 Charsheets.pdf
1221,CC_dark_counts_cdom,49,
1221,CC_dark_counts_chlorophyll_a,51,
1221,CC_dark_counts_volume_scatter,51,
1221,CC_depolarization_ratio,0.039,Constant
1221,CC_measurement_wavelength,700,Constant
1221,CC_scale_factor_cdom,0.0906,
1221,CC_scale_factor_chlorophyll_a,0.0118,
1221,CC_scale_factor_volume_scatter,2.136E-06,
1221,CC_scattering_angle,124,Constant
