serial,name,value,notes
SAMI2-P0112,CC_ea434,17533,
SAMI2-P0112,CC_ea578,101,
SAMI2-P0112,CC_eb434,2229,
SAMI2-P0112,CC_eb578,38502,
SAMI2-P0112,CC_ind_off,0.2484,
SAMI2-P0112,CC_ind_slp,0.9698,
SAMI2-P0112,CC_psal,35,
