serial,name,value,notes
16P71879-7240,CC_a0,0.001236346,
16P71879-7240,CC_a1,0.0002776204,
16P71879-7240,CC_a2,-1.251654e-06,
16P71879-7240,CC_a3,1.885992e-07,
16P71879-7240,CC_cpcor,-9.57e-08,
16P71879-7240,CC_ctcor,3.25e-06,
16P71879-7240,CC_g,-0.9859558,
16P71879-7240,CC_h,0.1559617,
16P71879-7240,CC_i,-0.000342801,
16P71879-7240,CC_j,5.312421e-05,
16P71879-7240,CC_pa0,0.0873281582,
16P71879-7240,CC_pa1,0.000494034776,
16P71879-7240,CC_pa2,-9.62249843e-12,
16P71879-7240,CC_ptca0,525624.446,
16P71879-7240,CC_ptca1,5.49774698,
16P71879-7240,CC_ptca2,0.0883905396,
16P71879-7240,CC_ptcb0,24.856875,
16P71879-7240,CC_ptcb1,-0.000625,
16P71879-7240,CC_ptcb2,0,
16P71879-7240,CC_ptempa0,-64.0417959,
16P71879-7240,CC_ptempa1,53.7637966,
16P71879-7240,CC_ptempa2,-0.548705724,
