serial,name,value,notes
16-50006,CC_a0,0.001285262,
16-50006,CC_a1,0.0002677767,
16-50006,CC_a2,-5.816798e-07,
16-50006,CC_a3,1.584789e-07,
16-50006,CC_cpcor,-9.57e-08,
16-50006,CC_ctcor,3.25e-06,
16-50006,CC_g,-0.9693066,
16-50006,CC_h,0.1397794,
16-50006,CC_i,-0.0002715332,
16-50006,CC_j,3.962257e-05,
16-50006,CC_pa0,0.05459878,
16-50006,CC_pa1,0.0004876254,
16-50006,CC_pa2,-5.781236e-12,
16-50006,CC_ptca0,525647.2,
16-50006,CC_ptca1,13.6182,
16-50006,CC_ptca2,-0.3844893,
16-50006,CC_ptcb0,25.13113,
16-50006,CC_ptcb1,0.000625,
16-50006,CC_ptcb2,0,
16-50006,CC_ptempa0,-61.68067,
16-50006,CC_ptempa1,54.33767,
16-50006,CC_ptempa2,-0.2590741,
