serial,name,value,notes
16P71879-7243,CC_a0,0.001254289,
16P71879-7243,CC_a1,0.0002746451,
16P71879-7243,CC_a2,-1.202479e-06,
16P71879-7243,CC_a3,1.847355e-07,
16P71879-7243,CC_cpcor,-9.57e-08,
16P71879-7243,CC_ctcor,3.25e-06,
16P71879-7243,CC_g,-0.972136546,
16P71879-7243,CC_h,0.153661675,
16P71879-7243,CC_i,-0.000402264892,
16P71879-7243,CC_j,5.2837944e-05,
16P71879-7243,CC_pa0,-0.01366572,
16P71879-7243,CC_pa1,0.0004878866,
16P71879-7243,CC_pa2,-4.013668e-12,
16P71879-7243,CC_ptca0,525237.4,
16P71879-7243,CC_ptca1,0.3452925,
16P71879-7243,CC_ptca2,-0.07799876,
16P71879-7243,CC_ptcb0,25.06838,
16P71879-7243,CC_ptcb1,0.000675,
16P71879-7243,CC_ptcb2,0,
16P71879-7243,CC_ptempa0,-65.23135,
16P71879-7243,CC_ptempa1,52.24426,
16P71879-7243,CC_ptempa2,-0.2848967,
