serial,name,value,notes
16-50015,CC_a0,0.001274736,
16-50015,CC_a1,0.0002678478,
16-50015,CC_a2,-3.667145e-07,
16-50015,CC_a3,1.512301e-07,
16-50015,CC_cpcor,-9.57e-08,
16-50015,CC_ctcor,3.25e-06,
16-50015,CC_g,-0.9903188,
16-50015,CC_h,0.1387768,
16-50015,CC_i,-0.000217209,
16-50015,CC_j,3.490578e-05,
16-50015,CC_pa0,0.0333452973,
16-50015,CC_pa1,0.000489080149,
16-50015,CC_pa2,-7.36132905e-12,
16-50015,CC_ptca0,524889.724,
16-50015,CC_ptca1,22.540905,
16-50015,CC_ptca2,-0.853978089,
16-50015,CC_ptcb0,25.027625,
16-50015,CC_ptcb1,-0.000675,
16-50015,CC_ptcb2,0,
16-50015,CC_ptempa0,-58.5982216,
16-50015,CC_ptempa1,54.6238867,
16-50015,CC_ptempa2,-0.64341614,
