serial,name,value,notes
16-7243,CC_a0,0.001261726,
16-7243,CC_a1,0.000271884,
16-7243,CC_a2,-8.60E-07,
16-7243,CC_a3,1.70E-07,
16-7243,CC_cpcor,-9.57E-08,
16-7243,CC_ctcor,3.25E-06,
16-7243,CC_g,-0.97216222,
16-7243,CC_h,0.153660849,
16-7243,CC_i,-0.000399412,
16-7243,CC_j,5.19E-05,
16-7243,CC_pa0,-0.01468478,
16-7243,CC_pa1,0.000488117,
16-7243,CC_pa2,-4.33E-12,
16-7243,CC_ptca0,525306.315,
16-7243,CC_ptca1,-0.012935499,
16-7243,CC_ptca2,-0.047039076,
16-7243,CC_ptcb0,25.068375,
16-7243,CC_ptcb1,0.000675,
16-7243,CC_ptcb2,0,
16-7243,CC_ptempa0,-65.464519,
16-7243,CC_ptempa1,52.4241604,
16-7243,CC_ptempa2,-0.328474801,
