serial,name,value,notes
16-50055,CC_a0,1.265261e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50055,CC_a1,2.668029e-04,
16-50055,CC_a2,-5.159114e-08,
16-50055,CC_a3,1.403846e-07,
16-50055,CC_cpcor,-9.570000e-08,
16-50055,CC_ctcor,3.250000e-06,
16-50055,CC_g,-9.938362e-01,
16-50055,CC_h,1.512811e-01,
16-50055,CC_i,-1.322336e-04,
16-50055,CC_j,3.258710e-05,
16-50055,CC_pa0,1.047815e-01,
16-50055,CC_pa1,4.887532e-04,
16-50055,CC_pa2,-7.068707e-12,
16-50055,CC_ptca0,5.247818e+05,
16-50055,CC_ptca1,1.372644e+01,
16-50055,CC_ptca2,-9.081373e-02,
16-50055,CC_ptcb0,2.507525e+01,
16-50055,CC_ptcb1,-9.500000e-04,
16-50055,CC_ptcb2,0.000000e+00,
16-50055,CC_ptempa0,-6.556141e+01,
16-50055,CC_ptempa1,5.221998e+01,
16-50055,CC_ptempa2,-2.950254e-01,
