serial,name,value,notes
16P64183-6841,CC_a0,1.305873e-003,
16P64183-6841,CC_a1,2.544193e-004,
16P64183-6841,CC_a2,3.985428e-007,
16P64183-6841,CC_a3,1.217192e-007,
16P64183-6841,CC_cpcor,-9.57E-08,
16P64183-6841,CC_ctcor,3.25E-06,
16P64183-6841,CC_g,-9.895926e-001,
16P64183-6841,CC_h,1.315391e-001,
16P64183-6841,CC_i,-2.057919e-004,
16P64183-6841,CC_j,3.130478e-005,
16P64183-6841,CC_pa0,3.805582e-002,
16P64183-6841,CC_pa1,4.883670e-004,
16P64183-6841,CC_pa2,-5.905166e-012,
16P64183-6841,CC_ptca0,5.250138e+005,
16P64183-6841,CC_ptca1,5.055794e+000,
16P64183-6841,CC_ptca2,-6.712397e-002,
16P64183-6841,CC_ptcb0,2.503125e+001,
16P64183-6841,CC_ptcb1,5.00E-05,
16P64183-6841,CC_ptcb2,0.00E+00,
16P64183-6841,CC_ptempa0,-6.449362e+001,
16P64183-6841,CC_ptempa1,5.165307e+001,
16P64183-6841,CC_ptempa2,-2.903212e-001,
