serial,name,value,notes
16-50057,CC_a0,0.00124758639,
16-50057,CC_a1,0.000275688847,
16-50057,CC_a2,-1.28002675e-06,
16-50057,CC_a3,1.88041856e-07,
16-50057,CC_cpcor,-9.57e-08,
16-50057,CC_ctcor,3.25e-06,
16-50057,CC_g,-0.978394628,
16-50057,CC_h,0.153411661,
16-50057,CC_i,-0.000221661401,
16-50057,CC_j,4.13440481e-05,
16-50057,CC_pa0,0.0513621547,
16-50057,CC_pa1,0.000489043867,
16-50057,CC_pa2,-6.11951139e-12,
16-50057,CC_ptca0,525424.917,
16-50057,CC_ptca1,14.2604812,
16-50057,CC_ptca2,-0.44065118,
16-50057,CC_ptcb0,25.057125,
16-50057,CC_ptcb1,-0.000575,
16-50057,CC_ptcb2,0,
16-50057,CC_ptempa0,-64.6223788,
16-50057,CC_ptempa1,52.7625341,
16-50057,CC_ptempa2,-0.431211988,
