serial,name,value,notes
16-7242,CC_a0,1.243529e-03,date in filename comes from latest sensor caldate within QCT cap file
16-7242,CC_a1,2.775069e-04,
16-7242,CC_a2,-1.387169e-06,
16-7242,CC_a3,1.911250e-07,
16-7242,CC_cpcor,-9.570000e-08,
16-7242,CC_ctcor,3.250000e-06,
16-7242,CC_g,-9.753346e-01,
16-7242,CC_h,1.523878e-01,
16-7242,CC_i,-3.622949e-04,
16-7242,CC_j,5.128814e-05,
16-7242,CC_pa0,-2.680790e-01,
16-7242,CC_pa1,4.881012e-04,
16-7242,CC_pa2,-4.674756e-12,
16-7242,CC_ptca0,5.252270e+05,
16-7242,CC_ptca1,-5.970095e+01,
16-7242,CC_ptca2,1.546878e+00,
16-7242,CC_ptcb0,2.483375e+01,
16-7242,CC_ptcb1,-2.500000e-04,
16-7242,CC_ptcb2,0.000000e+00,
16-7242,CC_ptempa0,-5.560759e+01,
16-7242,CC_ptempa1,5.507729e+01,
16-7242,CC_ptempa2,-3.830528e-01,
