serial,name,value,notes
16-50068,CC_a0,1.237099e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50068,CC_a1,2.794587e-04,
16-50068,CC_a2,-1.719768e-06,
16-50068,CC_a3,2.051240e-07,
16-50068,CC_cpcor,-9.570000e-08,
16-50068,CC_ctcor,3.250000e-06,
16-50068,CC_g,-9.978737e-01,
16-50068,CC_h,1.498724e-01,
16-50068,CC_i,-2.612829e-04,
16-50068,CC_j,4.173424e-05,
16-50068,CC_pa0,1.140341e+01,
16-50068,CC_pa1,2.647470e-03,
16-50068,CC_pa2,2.119907e-11,
16-50068,CC_ptca0,5.242508e+05,
16-50068,CC_ptca1,3.223312e+02,
16-50068,CC_ptca2,-5.632781e+00,
16-50068,CC_ptcb0,2.503200e+01,
16-50068,CC_ptcb1,0.000000e+00,
16-50068,CC_ptcb2,0.000000e+00,
16-50068,CC_ptempa0,-7.382509e+01,
16-50068,CC_ptempa1,5.364918e+01,
16-50068,CC_ptempa2,-7.879032e-01,
